word_id,word_no,label,training_sample_count,example_sample_ids,label_variants,duplicate_label_word_count,duplicate_label_word_ids,source_split
WORD2686,2686,오십사,80,NIA_SL_WORD2686_REAL01_D_morpheme|NIA_SL_WORD2686_REAL01_F_morpheme|NIA_SL_WORD2686_REAL01_L_morpheme|NIA_SL_WORD2686_REAL01_R_morpheme|NIA_SL_WORD2686_REAL01_U_morpheme,오십사:80,1,WORD2686,Training
WORD2687,2687,오십오,80,NIA_SL_WORD2687_REAL01_D_morpheme|NIA_SL_WORD2687_REAL01_F_morpheme|NIA_SL_WORD2687_REAL01_L_morpheme|NIA_SL_WORD2687_REAL01_R_morpheme|NIA_SL_WORD2687_REAL01_U_morpheme,오십오:80,1,WORD2687,Training
WORD2688,2688,오십육,80,NIA_SL_WORD2688_REAL01_D_morpheme|NIA_SL_WORD2688_REAL01_F_morpheme|NIA_SL_WORD2688_REAL01_L_morpheme|NIA_SL_WORD2688_REAL01_R_morpheme|NIA_SL_WORD2688_REAL01_U_morpheme,오십육:80,1,WORD2688,Training
WORD2689,2689,오십칠,80,NIA_SL_WORD2689_REAL01_D_morpheme|NIA_SL_WORD2689_REAL01_F_morpheme|NIA_SL_WORD2689_REAL01_L_morpheme|NIA_SL_WORD2689_REAL01_R_morpheme|NIA_SL_WORD2689_REAL01_U_morpheme,오십칠:80,1,WORD2689,Training
WORD2690,2690,오십팔,80,NIA_SL_WORD2690_REAL01_D_morpheme|NIA_SL_WORD2690_REAL01_F_morpheme|NIA_SL_WORD2690_REAL01_L_morpheme|NIA_SL_WORD2690_REAL01_R_morpheme|NIA_SL_WORD2690_REAL01_U_morpheme,오십팔:80,1,WORD2690,Training
WORD2691,2691,오십구,80,NIA_SL_WORD2691_REAL01_D_morpheme|NIA_SL_WORD2691_REAL01_F_morpheme|NIA_SL_WORD2691_REAL01_L_morpheme|NIA_SL_WORD2691_REAL01_R_morpheme|NIA_SL_WORD2691_REAL01_U_morpheme,오십구:80,1,WORD2691,Training
WORD2692,2692,육십,80,NIA_SL_WORD2692_REAL01_D_morpheme|NIA_SL_WORD2692_REAL01_F_morpheme|NIA_SL_WORD2692_REAL01_L_morpheme|NIA_SL_WORD2692_REAL01_R_morpheme|NIA_SL_WORD2692_REAL01_U_morpheme,육십:80,1,WORD2692,Training
WORD2693,2693,육십일,80,NIA_SL_WORD2693_REAL01_D_morpheme|NIA_SL_WORD2693_REAL01_F_morpheme|NIA_SL_WORD2693_REAL01_L_morpheme|NIA_SL_WORD2693_REAL01_R_morpheme|NIA_SL_WORD2693_REAL01_U_morpheme,육십일:80,1,WORD2693,Training
WORD2694,2694,육십이,80,NIA_SL_WORD2694_REAL01_D_morpheme|NIA_SL_WORD2694_REAL01_F_morpheme|NIA_SL_WORD2694_REAL01_L_morpheme|NIA_SL_WORD2694_REAL01_R_morpheme|NIA_SL_WORD2694_REAL01_U_morpheme,육십이:80,1,WORD2694,Training
WORD2695,2695,육십삼,80,NIA_SL_WORD2695_REAL01_D_morpheme|NIA_SL_WORD2695_REAL01_F_morpheme|NIA_SL_WORD2695_REAL01_L_morpheme|NIA_SL_WORD2695_REAL01_R_morpheme|NIA_SL_WORD2695_REAL01_U_morpheme,육십삼:80,1,WORD2695,Training
WORD2696,2696,육십사,80,NIA_SL_WORD2696_REAL01_D_morpheme|NIA_SL_WORD2696_REAL01_F_morpheme|NIA_SL_WORD2696_REAL01_L_morpheme|NIA_SL_WORD2696_REAL01_R_morpheme|NIA_SL_WORD2696_REAL01_U_morpheme,육십사:80,1,WORD2696,Training
WORD2697,2697,육십오,80,NIA_SL_WORD2697_REAL01_D_morpheme|NIA_SL_WORD2697_REAL01_F_morpheme|NIA_SL_WORD2697_REAL01_L_morpheme|NIA_SL_WORD2697_REAL01_R_morpheme|NIA_SL_WORD2697_REAL01_U_morpheme,육십오:80,1,WORD2697,Training
WORD2698,2698,육십육,80,NIA_SL_WORD2698_REAL01_D_morpheme|NIA_SL_WORD2698_REAL01_F_morpheme|NIA_SL_WORD2698_REAL01_L_morpheme|NIA_SL_WORD2698_REAL01_R_morpheme|NIA_SL_WORD2698_REAL01_U_morpheme,육십육:80,1,WORD2698,Training
WORD2699,2699,육십칠,80,NIA_SL_WORD2699_REAL01_D_morpheme|NIA_SL_WORD2699_REAL01_F_morpheme|NIA_SL_WORD2699_REAL01_L_morpheme|NIA_SL_WORD2699_REAL01_R_morpheme|NIA_SL_WORD2699_REAL01_U_morpheme,육십칠:80,1,WORD2699,Training
WORD2700,2700,육십팔,80,NIA_SL_WORD2700_REAL01_D_morpheme|NIA_SL_WORD2700_REAL01_F_morpheme|NIA_SL_WORD2700_REAL01_L_morpheme|NIA_SL_WORD2700_REAL01_R_morpheme|NIA_SL_WORD2700_REAL01_U_morpheme,육십팔:80,1,WORD2700,Training
WORD2701,2701,육십구,80,NIA_SL_WORD2701_REAL01_D_morpheme|NIA_SL_WORD2701_REAL01_F_morpheme|NIA_SL_WORD2701_REAL01_L_morpheme|NIA_SL_WORD2701_REAL01_R_morpheme|NIA_SL_WORD2701_REAL01_U_morpheme,육십구:80,1,WORD2701,Training
WORD2702,2702,칠십,80,NIA_SL_WORD2702_REAL01_D_morpheme|NIA_SL_WORD2702_REAL01_F_morpheme|NIA_SL_WORD2702_REAL01_L_morpheme|NIA_SL_WORD2702_REAL01_R_morpheme|NIA_SL_WORD2702_REAL01_U_morpheme,칠십:80,1,WORD2702,Training
WORD2703,2703,칠십일,80,NIA_SL_WORD2703_REAL01_D_morpheme|NIA_SL_WORD2703_REAL01_F_morpheme|NIA_SL_WORD2703_REAL01_L_morpheme|NIA_SL_WORD2703_REAL01_R_morpheme|NIA_SL_WORD2703_REAL01_U_morpheme,칠십일:80,1,WORD2703,Training
WORD2704,2704,칠십이,80,NIA_SL_WORD2704_REAL01_D_morpheme|NIA_SL_WORD2704_REAL01_F_morpheme|NIA_SL_WORD2704_REAL01_L_morpheme|NIA_SL_WORD2704_REAL01_R_morpheme|NIA_SL_WORD2704_REAL01_U_morpheme,칠십이:80,1,WORD2704,Training
WORD2705,2705,칠십삼,80,NIA_SL_WORD2705_REAL01_D_morpheme|NIA_SL_WORD2705_REAL01_F_morpheme|NIA_SL_WORD2705_REAL01_L_morpheme|NIA_SL_WORD2705_REAL01_R_morpheme|NIA_SL_WORD2705_REAL01_U_morpheme,칠십삼:80,1,WORD2705,Training
WORD2706,2706,칠십사,80,NIA_SL_WORD2706_REAL01_D_morpheme|NIA_SL_WORD2706_REAL01_F_morpheme|NIA_SL_WORD2706_REAL01_L_morpheme|NIA_SL_WORD2706_REAL01_R_morpheme|NIA_SL_WORD2706_REAL01_U_morpheme,칠십사:80,1,WORD2706,Training
WORD2707,2707,칠십오,80,NIA_SL_WORD2707_REAL01_D_morpheme|NIA_SL_WORD2707_REAL01_F_morpheme|NIA_SL_WORD2707_REAL01_L_morpheme|NIA_SL_WORD2707_REAL01_R_morpheme|NIA_SL_WORD2707_REAL01_U_morpheme,칠십오:80,1,WORD2707,Training
WORD2708,2708,칠십육,80,NIA_SL_WORD2708_REAL01_D_morpheme|NIA_SL_WORD2708_REAL01_F_morpheme|NIA_SL_WORD2708_REAL01_L_morpheme|NIA_SL_WORD2708_REAL01_R_morpheme|NIA_SL_WORD2708_REAL01_U_morpheme,칠십육:80,1,WORD2708,Training
WORD2709,2709,칠십칠,80,NIA_SL_WORD2709_REAL01_D_morpheme|NIA_SL_WORD2709_REAL01_F_morpheme|NIA_SL_WORD2709_REAL01_L_morpheme|NIA_SL_WORD2709_REAL01_R_morpheme|NIA_SL_WORD2709_REAL01_U_morpheme,칠십칠:80,1,WORD2709,Training
WORD2710,2710,칠십팔,80,NIA_SL_WORD2710_REAL01_D_morpheme|NIA_SL_WORD2710_REAL01_F_morpheme|NIA_SL_WORD2710_REAL01_L_morpheme|NIA_SL_WORD2710_REAL01_R_morpheme|NIA_SL_WORD2710_REAL01_U_morpheme,칠십팔:80,1,WORD2710,Training
WORD2711,2711,칠십구,80,NIA_SL_WORD2711_REAL01_D_morpheme|NIA_SL_WORD2711_REAL01_F_morpheme|NIA_SL_WORD2711_REAL01_L_morpheme|NIA_SL_WORD2711_REAL01_R_morpheme|NIA_SL_WORD2711_REAL01_U_morpheme,칠십구:80,1,WORD2711,Training
WORD2712,2712,팔십,80,NIA_SL_WORD2712_REAL01_D_morpheme|NIA_SL_WORD2712_REAL01_F_morpheme|NIA_SL_WORD2712_REAL01_L_morpheme|NIA_SL_WORD2712_REAL01_R_morpheme|NIA_SL_WORD2712_REAL01_U_morpheme,팔십:80,1,WORD2712,Training
WORD2713,2713,팔십일,80,NIA_SL_WORD2713_REAL01_D_morpheme|NIA_SL_WORD2713_REAL01_F_morpheme|NIA_SL_WORD2713_REAL01_L_morpheme|NIA_SL_WORD2713_REAL01_R_morpheme|NIA_SL_WORD2713_REAL01_U_morpheme,팔십일:80,1,WORD2713,Training
WORD2714,2714,팔십이,80,NIA_SL_WORD2714_REAL01_D_morpheme|NIA_SL_WORD2714_REAL01_F_morpheme|NIA_SL_WORD2714_REAL01_L_morpheme|NIA_SL_WORD2714_REAL01_R_morpheme|NIA_SL_WORD2714_REAL01_U_morpheme,팔십이:80,1,WORD2714,Training
WORD2715,2715,팔십삼,80,NIA_SL_WORD2715_REAL01_D_morpheme|NIA_SL_WORD2715_REAL01_F_morpheme|NIA_SL_WORD2715_REAL01_L_morpheme|NIA_SL_WORD2715_REAL01_R_morpheme|NIA_SL_WORD2715_REAL01_U_morpheme,팔십삼:80,1,WORD2715,Training
WORD2716,2716,팔십사,80,NIA_SL_WORD2716_REAL01_D_morpheme|NIA_SL_WORD2716_REAL01_F_morpheme|NIA_SL_WORD2716_REAL01_L_morpheme|NIA_SL_WORD2716_REAL01_R_morpheme|NIA_SL_WORD2716_REAL01_U_morpheme,팔십사:80,1,WORD2716,Training
WORD2717,2717,팔십오,80,NIA_SL_WORD2717_REAL01_D_morpheme|NIA_SL_WORD2717_REAL01_F_morpheme|NIA_SL_WORD2717_REAL01_L_morpheme|NIA_SL_WORD2717_REAL01_R_morpheme|NIA_SL_WORD2717_REAL01_U_morpheme,팔십오:80,1,WORD2717,Training
WORD2718,2718,팔십육,80,NIA_SL_WORD2718_REAL01_D_morpheme|NIA_SL_WORD2718_REAL01_F_morpheme|NIA_SL_WORD2718_REAL01_L_morpheme|NIA_SL_WORD2718_REAL01_R_morpheme|NIA_SL_WORD2718_REAL01_U_morpheme,팔십육:80,1,WORD2718,Training
WORD2719,2719,팔십칠,80,NIA_SL_WORD2719_REAL01_D_morpheme|NIA_SL_WORD2719_REAL01_F_morpheme|NIA_SL_WORD2719_REAL01_L_morpheme|NIA_SL_WORD2719_REAL01_R_morpheme|NIA_SL_WORD2719_REAL01_U_morpheme,팔십칠:80,1,WORD2719,Training
WORD2720,2720,팔십팔,80,NIA_SL_WORD2720_REAL01_D_morpheme|NIA_SL_WORD2720_REAL01_F_morpheme|NIA_SL_WORD2720_REAL01_L_morpheme|NIA_SL_WORD2720_REAL01_R_morpheme|NIA_SL_WORD2720_REAL01_U_morpheme,팔십팔:80,1,WORD2720,Training
WORD2721,2721,팔십구,80,NIA_SL_WORD2721_REAL01_D_morpheme|NIA_SL_WORD2721_REAL01_F_morpheme|NIA_SL_WORD2721_REAL01_L_morpheme|NIA_SL_WORD2721_REAL01_R_morpheme|NIA_SL_WORD2721_REAL01_U_morpheme,팔십구:80,1,WORD2721,Training
WORD2722,2722,구십,80,NIA_SL_WORD2722_REAL01_D_morpheme|NIA_SL_WORD2722_REAL01_F_morpheme|NIA_SL_WORD2722_REAL01_L_morpheme|NIA_SL_WORD2722_REAL01_R_morpheme|NIA_SL_WORD2722_REAL01_U_morpheme,구십:80,1,WORD2722,Training
WORD2723,2723,구십일,80,NIA_SL_WORD2723_REAL01_D_morpheme|NIA_SL_WORD2723_REAL01_F_morpheme|NIA_SL_WORD2723_REAL01_L_morpheme|NIA_SL_WORD2723_REAL01_R_morpheme|NIA_SL_WORD2723_REAL01_U_morpheme,구십일:80,1,WORD2723,Training
WORD2724,2724,구십이,80,NIA_SL_WORD2724_REAL01_D_morpheme|NIA_SL_WORD2724_REAL01_F_morpheme|NIA_SL_WORD2724_REAL01_L_morpheme|NIA_SL_WORD2724_REAL01_R_morpheme|NIA_SL_WORD2724_REAL01_U_morpheme,구십이:80,1,WORD2724,Training
WORD2725,2725,구십삼,80,NIA_SL_WORD2725_REAL01_D_morpheme|NIA_SL_WORD2725_REAL01_F_morpheme|NIA_SL_WORD2725_REAL01_L_morpheme|NIA_SL_WORD2725_REAL01_R_morpheme|NIA_SL_WORD2725_REAL01_U_morpheme,구십삼:80,1,WORD2725,Training
WORD2726,2726,구십사,80,NIA_SL_WORD2726_REAL01_D_morpheme|NIA_SL_WORD2726_REAL01_F_morpheme|NIA_SL_WORD2726_REAL01_L_morpheme|NIA_SL_WORD2726_REAL01_R_morpheme|NIA_SL_WORD2726_REAL01_U_morpheme,구십사:80,1,WORD2726,Training
WORD2727,2727,구십오,80,NIA_SL_WORD2727_REAL01_D_morpheme|NIA_SL_WORD2727_REAL01_F_morpheme|NIA_SL_WORD2727_REAL01_L_morpheme|NIA_SL_WORD2727_REAL01_R_morpheme|NIA_SL_WORD2727_REAL01_U_morpheme,구십오:80,1,WORD2727,Training
WORD2728,2728,구십육,80,NIA_SL_WORD2728_REAL01_D_morpheme|NIA_SL_WORD2728_REAL01_F_morpheme|NIA_SL_WORD2728_REAL01_L_morpheme|NIA_SL_WORD2728_REAL01_R_morpheme|NIA_SL_WORD2728_REAL01_U_morpheme,구십육:80,1,WORD2728,Training
WORD2729,2729,구십칠,80,NIA_SL_WORD2729_REAL01_D_morpheme|NIA_SL_WORD2729_REAL01_F_morpheme|NIA_SL_WORD2729_REAL01_L_morpheme|NIA_SL_WORD2729_REAL01_R_morpheme|NIA_SL_WORD2729_REAL01_U_morpheme,구십칠:80,1,WORD2729,Training
WORD2730,2730,구십팔,80,NIA_SL_WORD2730_REAL01_D_morpheme|NIA_SL_WORD2730_REAL01_F_morpheme|NIA_SL_WORD2730_REAL01_L_morpheme|NIA_SL_WORD2730_REAL01_R_morpheme|NIA_SL_WORD2730_REAL01_U_morpheme,구십팔:80,1,WORD2730,Training
WORD2731,2731,구십구,80,NIA_SL_WORD2731_REAL01_D_morpheme|NIA_SL_WORD2731_REAL01_F_morpheme|NIA_SL_WORD2731_REAL01_L_morpheme|NIA_SL_WORD2731_REAL01_R_morpheme|NIA_SL_WORD2731_REAL01_U_morpheme,구십구:80,1,WORD2731,Training
WORD2732,2732,백,80,NIA_SL_WORD2732_REAL01_D_morpheme|NIA_SL_WORD2732_REAL01_F_morpheme|NIA_SL_WORD2732_REAL01_L_morpheme|NIA_SL_WORD2732_REAL01_R_morpheme|NIA_SL_WORD2732_REAL01_U_morpheme,백:80,1,WORD2732,Training
WORD2733,2733,백일,80,NIA_SL_WORD2733_REAL01_D_morpheme|NIA_SL_WORD2733_REAL01_F_morpheme|NIA_SL_WORD2733_REAL01_L_morpheme|NIA_SL_WORD2733_REAL01_R_morpheme|NIA_SL_WORD2733_REAL01_U_morpheme,백일:80,1,WORD2733,Training
WORD2734,2734,백이,80,NIA_SL_WORD2734_REAL01_D_morpheme|NIA_SL_WORD2734_REAL01_F_morpheme|NIA_SL_WORD2734_REAL01_L_morpheme|NIA_SL_WORD2734_REAL01_R_morpheme|NIA_SL_WORD2734_REAL01_U_morpheme,백이:80,1,WORD2734,Training
WORD2735,2735,백삼,80,NIA_SL_WORD2735_REAL01_D_morpheme|NIA_SL_WORD2735_REAL01_F_morpheme|NIA_SL_WORD2735_REAL01_L_morpheme|NIA_SL_WORD2735_REAL01_R_morpheme|NIA_SL_WORD2735_REAL01_U_morpheme,백삼:80,1,WORD2735,Training
WORD2736,2736,백사,80,NIA_SL_WORD2736_REAL01_D_morpheme|NIA_SL_WORD2736_REAL01_F_morpheme|NIA_SL_WORD2736_REAL01_L_morpheme|NIA_SL_WORD2736_REAL01_R_morpheme|NIA_SL_WORD2736_REAL01_U_morpheme,백사:80,1,WORD2736,Training
WORD2737,2737,백오,80,NIA_SL_WORD2737_REAL01_D_morpheme|NIA_SL_WORD2737_REAL01_F_morpheme|NIA_SL_WORD2737_REAL01_L_morpheme|NIA_SL_WORD2737_REAL01_R_morpheme|NIA_SL_WORD2737_REAL01_U_morpheme,백오:80,1,WORD2737,Training
WORD2738,2738,백육,80,NIA_SL_WORD2738_REAL01_D_morpheme|NIA_SL_WORD2738_REAL01_F_morpheme|NIA_SL_WORD2738_REAL01_L_morpheme|NIA_SL_WORD2738_REAL01_R_morpheme|NIA_SL_WORD2738_REAL01_U_morpheme,백육:80,1,WORD2738,Training
WORD2739,2739,백칠,80,NIA_SL_WORD2739_REAL01_D_morpheme|NIA_SL_WORD2739_REAL01_F_morpheme|NIA_SL_WORD2739_REAL01_L_morpheme|NIA_SL_WORD2739_REAL01_R_morpheme|NIA_SL_WORD2739_REAL01_U_morpheme,백칠:80,1,WORD2739,Training
WORD2740,2740,백팔,80,NIA_SL_WORD2740_REAL01_D_morpheme|NIA_SL_WORD2740_REAL01_F_morpheme|NIA_SL_WORD2740_REAL01_L_morpheme|NIA_SL_WORD2740_REAL01_R_morpheme|NIA_SL_WORD2740_REAL01_U_morpheme,백팔:80,1,WORD2740,Training
WORD2741,2741,백구,80,NIA_SL_WORD2741_REAL01_D_morpheme|NIA_SL_WORD2741_REAL01_F_morpheme|NIA_SL_WORD2741_REAL01_L_morpheme|NIA_SL_WORD2741_REAL01_R_morpheme|NIA_SL_WORD2741_REAL01_U_morpheme,백구:80,1,WORD2741,Training
WORD2742,2742,백십,80,NIA_SL_WORD2742_REAL01_D_morpheme|NIA_SL_WORD2742_REAL01_F_morpheme|NIA_SL_WORD2742_REAL01_L_morpheme|NIA_SL_WORD2742_REAL01_R_morpheme|NIA_SL_WORD2742_REAL01_U_morpheme,백십:80,1,WORD2742,Training
WORD2743,2743,백십일,80,NIA_SL_WORD2743_REAL01_D_morpheme|NIA_SL_WORD2743_REAL01_F_morpheme|NIA_SL_WORD2743_REAL01_L_morpheme|NIA_SL_WORD2743_REAL01_R_morpheme|NIA_SL_WORD2743_REAL01_U_morpheme,백십일:80,1,WORD2743,Training
WORD2744,2744,백십이,80,NIA_SL_WORD2744_REAL01_D_morpheme|NIA_SL_WORD2744_REAL01_F_morpheme|NIA_SL_WORD2744_REAL01_L_morpheme|NIA_SL_WORD2744_REAL01_R_morpheme|NIA_SL_WORD2744_REAL01_U_morpheme,백십이:80,1,WORD2744,Training
WORD2745,2745,백십삼,80,NIA_SL_WORD2745_REAL01_D_morpheme|NIA_SL_WORD2745_REAL01_F_morpheme|NIA_SL_WORD2745_REAL01_L_morpheme|NIA_SL_WORD2745_REAL01_R_morpheme|NIA_SL_WORD2745_REAL01_U_morpheme,백십삼:80,1,WORD2745,Training
WORD2746,2746,백십사,80,NIA_SL_WORD2746_REAL01_D_morpheme|NIA_SL_WORD2746_REAL01_F_morpheme|NIA_SL_WORD2746_REAL01_L_morpheme|NIA_SL_WORD2746_REAL01_R_morpheme|NIA_SL_WORD2746_REAL01_U_morpheme,백십사:80,1,WORD2746,Training
WORD2747,2747,백십오,80,NIA_SL_WORD2747_REAL01_D_morpheme|NIA_SL_WORD2747_REAL01_F_morpheme|NIA_SL_WORD2747_REAL01_L_morpheme|NIA_SL_WORD2747_REAL01_R_morpheme|NIA_SL_WORD2747_REAL01_U_morpheme,백십오:80,1,WORD2747,Training
WORD2748,2748,백십육,80,NIA_SL_WORD2748_REAL01_D_morpheme|NIA_SL_WORD2748_REAL01_F_morpheme|NIA_SL_WORD2748_REAL01_L_morpheme|NIA_SL_WORD2748_REAL01_R_morpheme|NIA_SL_WORD2748_REAL01_U_morpheme,백십육:80,1,WORD2748,Training
WORD2749,2749,백십칠,80,NIA_SL_WORD2749_REAL01_D_morpheme|NIA_SL_WORD2749_REAL01_F_morpheme|NIA_SL_WORD2749_REAL01_L_morpheme|NIA_SL_WORD2749_REAL01_R_morpheme|NIA_SL_WORD2749_REAL01_U_morpheme,백십칠:80,1,WORD2749,Training
WORD2750,2750,백십팔,80,NIA_SL_WORD2750_REAL01_D_morpheme|NIA_SL_WORD2750_REAL01_F_morpheme|NIA_SL_WORD2750_REAL01_L_morpheme|NIA_SL_WORD2750_REAL01_R_morpheme|NIA_SL_WORD2750_REAL01_U_morpheme,백십팔:80,1,WORD2750,Training
WORD2751,2751,백십구,80,NIA_SL_WORD2751_REAL01_D_morpheme|NIA_SL_WORD2751_REAL01_F_morpheme|NIA_SL_WORD2751_REAL01_L_morpheme|NIA_SL_WORD2751_REAL01_R_morpheme|NIA_SL_WORD2751_REAL01_U_morpheme,백십구:80,1,WORD2751,Training
WORD2752,2752,백이십,80,NIA_SL_WORD2752_REAL01_D_morpheme|NIA_SL_WORD2752_REAL01_F_morpheme|NIA_SL_WORD2752_REAL01_L_morpheme|NIA_SL_WORD2752_REAL01_R_morpheme|NIA_SL_WORD2752_REAL01_U_morpheme,백이십:80,1,WORD2752,Training
WORD2753,2753,백이십일,80,NIA_SL_WORD2753_REAL01_D_morpheme|NIA_SL_WORD2753_REAL01_F_morpheme|NIA_SL_WORD2753_REAL01_L_morpheme|NIA_SL_WORD2753_REAL01_R_morpheme|NIA_SL_WORD2753_REAL01_U_morpheme,백이십일:80,1,WORD2753,Training
WORD2754,2754,백이십이,80,NIA_SL_WORD2754_REAL01_D_morpheme|NIA_SL_WORD2754_REAL01_F_morpheme|NIA_SL_WORD2754_REAL01_L_morpheme|NIA_SL_WORD2754_REAL01_R_morpheme|NIA_SL_WORD2754_REAL01_U_morpheme,백이십이:80,1,WORD2754,Training
WORD2755,2755,백이십삼,80,NIA_SL_WORD2755_REAL01_D_morpheme|NIA_SL_WORD2755_REAL01_F_morpheme|NIA_SL_WORD2755_REAL01_L_morpheme|NIA_SL_WORD2755_REAL01_R_morpheme|NIA_SL_WORD2755_REAL01_U_morpheme,백이십삼:80,1,WORD2755,Training
WORD2756,2756,백이십사,80,NIA_SL_WORD2756_REAL01_D_morpheme|NIA_SL_WORD2756_REAL01_F_morpheme|NIA_SL_WORD2756_REAL01_L_morpheme|NIA_SL_WORD2756_REAL01_R_morpheme|NIA_SL_WORD2756_REAL01_U_morpheme,백이십사:80,1,WORD2756,Training
WORD2757,2757,백이십오,80,NIA_SL_WORD2757_REAL01_D_morpheme|NIA_SL_WORD2757_REAL01_F_morpheme|NIA_SL_WORD2757_REAL01_L_morpheme|NIA_SL_WORD2757_REAL01_R_morpheme|NIA_SL_WORD2757_REAL01_U_morpheme,백이십오:80,1,WORD2757,Training
WORD2758,2758,백이십육,80,NIA_SL_WORD2758_REAL01_D_morpheme|NIA_SL_WORD2758_REAL01_F_morpheme|NIA_SL_WORD2758_REAL01_L_morpheme|NIA_SL_WORD2758_REAL01_R_morpheme|NIA_SL_WORD2758_REAL01_U_morpheme,백이십육:80,1,WORD2758,Training
WORD2759,2759,백이십칠,80,NIA_SL_WORD2759_REAL01_D_morpheme|NIA_SL_WORD2759_REAL01_F_morpheme|NIA_SL_WORD2759_REAL01_L_morpheme|NIA_SL_WORD2759_REAL01_R_morpheme|NIA_SL_WORD2759_REAL01_U_morpheme,백이십칠:80,1,WORD2759,Training
WORD2760,2760,백이십팔,80,NIA_SL_WORD2760_REAL01_D_morpheme|NIA_SL_WORD2760_REAL01_F_morpheme|NIA_SL_WORD2760_REAL01_L_morpheme|NIA_SL_WORD2760_REAL01_R_morpheme|NIA_SL_WORD2760_REAL01_U_morpheme,백이십팔:80,1,WORD2760,Training
WORD2761,2761,백이십구,80,NIA_SL_WORD2761_REAL01_D_morpheme|NIA_SL_WORD2761_REAL01_F_morpheme|NIA_SL_WORD2761_REAL01_L_morpheme|NIA_SL_WORD2761_REAL01_R_morpheme|NIA_SL_WORD2761_REAL01_U_morpheme,백이십구:80,1,WORD2761,Training
WORD2762,2762,백삼십,80,NIA_SL_WORD2762_REAL01_D_morpheme|NIA_SL_WORD2762_REAL01_F_morpheme|NIA_SL_WORD2762_REAL01_L_morpheme|NIA_SL_WORD2762_REAL01_R_morpheme|NIA_SL_WORD2762_REAL01_U_morpheme,백삼십:80,1,WORD2762,Training
WORD2763,2763,백삼십일,80,NIA_SL_WORD2763_REAL01_D_morpheme|NIA_SL_WORD2763_REAL01_F_morpheme|NIA_SL_WORD2763_REAL01_L_morpheme|NIA_SL_WORD2763_REAL01_R_morpheme|NIA_SL_WORD2763_REAL01_U_morpheme,백삼십일:80,1,WORD2763,Training
WORD2764,2764,백삼십이,80,NIA_SL_WORD2764_REAL01_D_morpheme|NIA_SL_WORD2764_REAL01_F_morpheme|NIA_SL_WORD2764_REAL01_L_morpheme|NIA_SL_WORD2764_REAL01_R_morpheme|NIA_SL_WORD2764_REAL01_U_morpheme,백삼십이:80,1,WORD2764,Training
WORD2765,2765,백삼십삼,80,NIA_SL_WORD2765_REAL01_D_morpheme|NIA_SL_WORD2765_REAL01_F_morpheme|NIA_SL_WORD2765_REAL01_L_morpheme|NIA_SL_WORD2765_REAL01_R_morpheme|NIA_SL_WORD2765_REAL01_U_morpheme,백삼십삼:80,1,WORD2765,Training
WORD2766,2766,백삼십사,80,NIA_SL_WORD2766_REAL01_D_morpheme|NIA_SL_WORD2766_REAL01_F_morpheme|NIA_SL_WORD2766_REAL01_L_morpheme|NIA_SL_WORD2766_REAL01_R_morpheme|NIA_SL_WORD2766_REAL01_U_morpheme,백삼십사:80,1,WORD2766,Training
WORD2767,2767,백삼십오,80,NIA_SL_WORD2767_REAL01_D_morpheme|NIA_SL_WORD2767_REAL01_F_morpheme|NIA_SL_WORD2767_REAL01_L_morpheme|NIA_SL_WORD2767_REAL01_R_morpheme|NIA_SL_WORD2767_REAL01_U_morpheme,백삼십오:80,1,WORD2767,Training
WORD2768,2768,백삼십육,80,NIA_SL_WORD2768_REAL01_D_morpheme|NIA_SL_WORD2768_REAL01_F_morpheme|NIA_SL_WORD2768_REAL01_L_morpheme|NIA_SL_WORD2768_REAL01_R_morpheme|NIA_SL_WORD2768_REAL01_U_morpheme,백삼십육:80,1,WORD2768,Training
WORD2769,2769,백삼십칠,80,NIA_SL_WORD2769_REAL01_D_morpheme|NIA_SL_WORD2769_REAL01_F_morpheme|NIA_SL_WORD2769_REAL01_L_morpheme|NIA_SL_WORD2769_REAL01_R_morpheme|NIA_SL_WORD2769_REAL01_U_morpheme,백삼십칠:80,1,WORD2769,Training
WORD2770,2770,백삼십팔,80,NIA_SL_WORD2770_REAL01_D_morpheme|NIA_SL_WORD2770_REAL01_F_morpheme|NIA_SL_WORD2770_REAL01_L_morpheme|NIA_SL_WORD2770_REAL01_R_morpheme|NIA_SL_WORD2770_REAL01_U_morpheme,백삼십팔:80,1,WORD2770,Training
WORD2771,2771,백삼십구,80,NIA_SL_WORD2771_REAL01_D_morpheme|NIA_SL_WORD2771_REAL01_F_morpheme|NIA_SL_WORD2771_REAL01_L_morpheme|NIA_SL_WORD2771_REAL01_R_morpheme|NIA_SL_WORD2771_REAL01_U_morpheme,백삼십구:80,1,WORD2771,Training
WORD2772,2772,백사십,80,NIA_SL_WORD2772_REAL01_D_morpheme|NIA_SL_WORD2772_REAL01_F_morpheme|NIA_SL_WORD2772_REAL01_L_morpheme|NIA_SL_WORD2772_REAL01_R_morpheme|NIA_SL_WORD2772_REAL01_U_morpheme,백사십:80,1,WORD2772,Training
WORD2773,2773,백사십일,80,NIA_SL_WORD2773_REAL01_D_morpheme|NIA_SL_WORD2773_REAL01_F_morpheme|NIA_SL_WORD2773_REAL01_L_morpheme|NIA_SL_WORD2773_REAL01_R_morpheme|NIA_SL_WORD2773_REAL01_U_morpheme,백사십일:80,1,WORD2773,Training
