sample_id,label,word_id,real_id,angle,file_id,video_path,start,end,duration,npz_index,status,split
NIA_SL_WORD0125_REAL06_U,운동화,WORD0125,REAL06,U,FILE12,E:\study\KSL_data_file\[원천]12_real_word_video\06-1\NIA_SL_WORD0125_REAL06_U.mp4,,,,,pending,train
NIA_SL_WORD0126_REAL06_D,잠옷,WORD0126,REAL06,D,FILE12,E:\study\KSL_data_file\[원천]12_real_word_video\06-1\NIA_SL_WORD0126_REAL06_D.mp4,,,,,pending,train
NIA_SL_WORD0126_REAL06_F,잠옷,WORD0126,REAL06,F,FILE12,E:\study\KSL_data_file\[원천]12_real_word_video\06-1\NIA_SL_WORD0126_REAL06_F.mp4,,,,,pending,train
NIA_SL_WORD0126_REAL06_L,잠옷,WORD0126,REAL06,L,FILE12,E:\study\KSL_data_file\[원천]12_real_word_video\06-1\NIA_SL_WORD0126_REAL06_L.mp4,,,,,pending,train
NIA_SL_WORD0126_REAL06_R,잠옷,WORD0126,REAL06,R,FILE12,E:\study\KSL_data_file\[원천]12_real_word_video\06-1\NIA_SL_WORD0126_REAL06_R.mp4,,,,,pending,train
NIA_SL_WORD0126_REAL06_U,잠옷,WORD0126,REAL06,U,FILE12,E:\study\KSL_data_file\[원천]12_real_word_video\06-1\NIA_SL_WORD0126_REAL06_U.mp4,,,,,pending,train
NIA_SL_WORD0127_REAL06_D,이불,WORD0127,REAL06,D,FILE12,E:\study\KSL_data_file\[원천]12_real_word_video\06-1\NIA_SL_WORD0127_REAL06_D.mp4,,,,,pending,train
NIA_SL_WORD0127_REAL06_F,이불,WORD0127,REAL06,F,FILE12,E:\study\KSL_data_file\[원천]12_real_word_video\06-1\NIA_SL_WORD0127_REAL06_F.mp4,,,,,pending,train
NIA_SL_WORD0127_REAL06_L,이불,WORD0127,REAL06,L,FILE12,E:\study\KSL_data_file\[원천]12_real_word_video\06-1\NIA_SL_WORD0127_REAL06_L.mp4,,,,,pending,train
NIA_SL_WORD0127_REAL06_R,이불,WORD0127,REAL06,R,FILE12,E:\study\KSL_data_file\[원천]12_real_word_video\06-1\NIA_SL_WORD0127_REAL06_R.mp4,,,,,pending,train
NIA_SL_WORD0127_REAL06_U,이불,WORD0127,REAL06,U,FILE12,E:\study\KSL_data_file\[원천]12_real_word_video\06-1\NIA_SL_WORD0127_REAL06_U.mp4,,,,,pending,train
NIA_SL_WORD0128_REAL06_D,에어컨,WORD0128,REAL06,D,FILE12,E:\study\KSL_data_file\[원천]12_real_word_video\06-1\NIA_SL_WORD0128_REAL06_D.mp4,,,,,pending,train
NIA_SL_WORD0128_REAL06_F,에어컨,WORD0128,REAL06,F,FILE12,E:\study\KSL_data_file\[원천]12_real_word_video\06-1\NIA_SL_WORD0128_REAL06_F.mp4,,,,,pending,train
NIA_SL_WORD0128_REAL06_L,에어컨,WORD0128,REAL06,L,FILE12,E:\study\KSL_data_file\[원천]12_real_word_video\06-1\NIA_SL_WORD0128_REAL06_L.mp4,,,,,pending,train
NIA_SL_WORD0128_REAL06_R,에어컨,WORD0128,REAL06,R,FILE12,E:\study\KSL_data_file\[원천]12_real_word_video\06-1\NIA_SL_WORD0128_REAL06_R.mp4,,,,,pending,train
NIA_SL_WORD0128_REAL06_U,에어컨,WORD0128,REAL06,U,FILE12,E:\study\KSL_data_file\[원천]12_real_word_video\06-1\NIA_SL_WORD0128_REAL06_U.mp4,,,,,pending,train
NIA_SL_WORD0129_REAL06_D,행거,WORD0129,REAL06,D,FILE12,E:\study\KSL_data_file\[원천]12_real_word_video\06-1\NIA_SL_WORD0129_REAL06_D.mp4,,,,,pending,train
NIA_SL_WORD0129_REAL06_F,행거,WORD0129,REAL06,F,FILE12,E:\study\KSL_data_file\[원천]12_real_word_video\06-1\NIA_SL_WORD0129_REAL06_F.mp4,,,,,pending,train
NIA_SL_WORD0129_REAL06_L,행거,WORD0129,REAL06,L,FILE12,E:\study\KSL_data_file\[원천]12_real_word_video\06-1\NIA_SL_WORD0129_REAL06_L.mp4,,,,,pending,train
NIA_SL_WORD0129_REAL06_R,행거,WORD0129,REAL06,R,FILE12,E:\study\KSL_data_file\[원천]12_real_word_video\06-1\NIA_SL_WORD0129_REAL06_R.mp4,,,,,pending,train
NIA_SL_WORD0129_REAL06_U,행거,WORD0129,REAL06,U,FILE12,E:\study\KSL_data_file\[원천]12_real_word_video\06-1\NIA_SL_WORD0129_REAL06_U.mp4,,,,,pending,train
NIA_SL_WORD0130_REAL06_D,월세,WORD0130,REAL06,D,FILE12,E:\study\KSL_data_file\[원천]12_real_word_video\06-1\NIA_SL_WORD0130_REAL06_D.mp4,,,,,pending,train
NIA_SL_WORD0130_REAL06_F,월세,WORD0130,REAL06,F,FILE12,E:\study\KSL_data_file\[원천]12_real_word_video\06-1\NIA_SL_WORD0130_REAL06_F.mp4,,,,,pending,train
NIA_SL_WORD0130_REAL06_L,월세,WORD0130,REAL06,L,FILE12,E:\study\KSL_data_file\[원천]12_real_word_video\06-1\NIA_SL_WORD0130_REAL06_L.mp4,,,,,pending,train
NIA_SL_WORD0130_REAL06_R,월세,WORD0130,REAL06,R,FILE12,E:\study\KSL_data_file\[원천]12_real_word_video\06-1\NIA_SL_WORD0130_REAL06_R.mp4,,,,,pending,train
NIA_SL_WORD0130_REAL06_U,월세,WORD0130,REAL06,U,FILE12,E:\study\KSL_data_file\[원천]12_real_word_video\06-1\NIA_SL_WORD0130_REAL06_U.mp4,,,,,pending,train
NIA_SL_WORD0131_REAL06_D,전세,WORD0131,REAL06,D,FILE12,E:\study\KSL_data_file\[원천]12_real_word_video\06-1\NIA_SL_WORD0131_REAL06_D.mp4,,,,,pending,train
NIA_SL_WORD0131_REAL06_F,전세,WORD0131,REAL06,F,FILE12,E:\study\KSL_data_file\[원천]12_real_word_video\06-1\NIA_SL_WORD0131_REAL06_F.mp4,,,,,pending,train
NIA_SL_WORD0131_REAL06_L,전세,WORD0131,REAL06,L,FILE12,E:\study\KSL_data_file\[원천]12_real_word_video\06-1\NIA_SL_WORD0131_REAL06_L.mp4,,,,,pending,train
NIA_SL_WORD0131_REAL06_R,전세,WORD0131,REAL06,R,FILE12,E:\study\KSL_data_file\[원천]12_real_word_video\06-1\NIA_SL_WORD0131_REAL06_R.mp4,,,,,pending,train
NIA_SL_WORD0131_REAL06_U,전세,WORD0131,REAL06,U,FILE12,E:\study\KSL_data_file\[원천]12_real_word_video\06-1\NIA_SL_WORD0131_REAL06_U.mp4,,,,,pending,train
NIA_SL_WORD0132_REAL06_D,치약,WORD0132,REAL06,D,FILE12,E:\study\KSL_data_file\[원천]12_real_word_video\06-1\NIA_SL_WORD0132_REAL06_D.mp4,,,,,pending,train
NIA_SL_WORD0132_REAL06_F,치약,WORD0132,REAL06,F,FILE12,E:\study\KSL_data_file\[원천]12_real_word_video\06-1\NIA_SL_WORD0132_REAL06_F.mp4,,,,,pending,train
NIA_SL_WORD0132_REAL06_L,치약,WORD0132,REAL06,L,FILE12,E:\study\KSL_data_file\[원천]12_real_word_video\06-1\NIA_SL_WORD0132_REAL06_L.mp4,,,,,pending,train
NIA_SL_WORD0132_REAL06_R,치약,WORD0132,REAL06,R,FILE12,E:\study\KSL_data_file\[원천]12_real_word_video\06-1\NIA_SL_WORD0132_REAL06_R.mp4,,,,,pending,train
NIA_SL_WORD0132_REAL06_U,치약,WORD0132,REAL06,U,FILE12,E:\study\KSL_data_file\[원천]12_real_word_video\06-1\NIA_SL_WORD0132_REAL06_U.mp4,,,,,pending,train
NIA_SL_WORD0133_REAL06_D,가수,WORD0133,REAL06,D,FILE12,E:\study\KSL_data_file\[원천]12_real_word_video\06-1\NIA_SL_WORD0133_REAL06_D.mp4,,,,,pending,train
NIA_SL_WORD0133_REAL06_F,가수,WORD0133,REAL06,F,FILE12,E:\study\KSL_data_file\[원천]12_real_word_video\06-1\NIA_SL_WORD0133_REAL06_F.mp4,,,,,pending,train
NIA_SL_WORD0133_REAL06_L,가수,WORD0133,REAL06,L,FILE12,E:\study\KSL_data_file\[원천]12_real_word_video\06-1\NIA_SL_WORD0133_REAL06_L.mp4,,,,,pending,train
NIA_SL_WORD0133_REAL06_R,가수,WORD0133,REAL06,R,FILE12,E:\study\KSL_data_file\[원천]12_real_word_video\06-1\NIA_SL_WORD0133_REAL06_R.mp4,,,,,pending,train
NIA_SL_WORD0133_REAL06_U,가수,WORD0133,REAL06,U,FILE12,E:\study\KSL_data_file\[원천]12_real_word_video\06-1\NIA_SL_WORD0133_REAL06_U.mp4,,,,,pending,train
NIA_SL_WORD0134_REAL06_D,체감,WORD0134,REAL06,D,FILE12,E:\study\KSL_data_file\[원천]12_real_word_video\06-1\NIA_SL_WORD0134_REAL06_D.mp4,,,,,pending,train
NIA_SL_WORD0134_REAL06_F,체감,WORD0134,REAL06,F,FILE12,E:\study\KSL_data_file\[원천]12_real_word_video\06-1\NIA_SL_WORD0134_REAL06_F.mp4,,,,,pending,train
NIA_SL_WORD0134_REAL06_L,체감,WORD0134,REAL06,L,FILE12,E:\study\KSL_data_file\[원천]12_real_word_video\06-1\NIA_SL_WORD0134_REAL06_L.mp4,,,,,pending,train
NIA_SL_WORD0134_REAL06_R,체감,WORD0134,REAL06,R,FILE12,E:\study\KSL_data_file\[원천]12_real_word_video\06-1\NIA_SL_WORD0134_REAL06_R.mp4,,,,,pending,train
NIA_SL_WORD0134_REAL06_U,체감,WORD0134,REAL06,U,FILE12,E:\study\KSL_data_file\[원천]12_real_word_video\06-1\NIA_SL_WORD0134_REAL06_U.mp4,,,,,pending,train
NIA_SL_WORD0135_REAL06_D,경고,WORD0135,REAL06,D,FILE12,E:\study\KSL_data_file\[원천]12_real_word_video\06-1\NIA_SL_WORD0135_REAL06_D.mp4,,,,,pending,train
NIA_SL_WORD0135_REAL06_F,경고,WORD0135,REAL06,F,FILE12,E:\study\KSL_data_file\[원천]12_real_word_video\06-1\NIA_SL_WORD0135_REAL06_F.mp4,,,,,pending,train
NIA_SL_WORD0135_REAL06_L,경고,WORD0135,REAL06,L,FILE12,E:\study\KSL_data_file\[원천]12_real_word_video\06-1\NIA_SL_WORD0135_REAL06_L.mp4,,,,,pending,train
NIA_SL_WORD0135_REAL06_R,경고,WORD0135,REAL06,R,FILE12,E:\study\KSL_data_file\[원천]12_real_word_video\06-1\NIA_SL_WORD0135_REAL06_R.mp4,,,,,pending,train
NIA_SL_WORD0135_REAL06_U,경고,WORD0135,REAL06,U,FILE12,E:\study\KSL_data_file\[원천]12_real_word_video\06-1\NIA_SL_WORD0135_REAL06_U.mp4,,,,,pending,train
NIA_SL_WORD0136_REAL06_D,경찰서,WORD0136,REAL06,D,FILE12,E:\study\KSL_data_file\[원천]12_real_word_video\06-1\NIA_SL_WORD0136_REAL06_D.mp4,,,,,pending,train
NIA_SL_WORD0136_REAL06_F,경찰서,WORD0136,REAL06,F,FILE12,E:\study\KSL_data_file\[원천]12_real_word_video\06-1\NIA_SL_WORD0136_REAL06_F.mp4,,,,,pending,train
NIA_SL_WORD0136_REAL06_L,경찰서,WORD0136,REAL06,L,FILE12,E:\study\KSL_data_file\[원천]12_real_word_video\06-1\NIA_SL_WORD0136_REAL06_L.mp4,,,,,pending,train
NIA_SL_WORD0136_REAL06_R,경찰서,WORD0136,REAL06,R,FILE12,E:\study\KSL_data_file\[원천]12_real_word_video\06-1\NIA_SL_WORD0136_REAL06_R.mp4,,,,,pending,train
NIA_SL_WORD0136_REAL06_U,경찰서,WORD0136,REAL06,U,FILE12,E:\study\KSL_data_file\[원천]12_real_word_video\06-1\NIA_SL_WORD0136_REAL06_U.mp4,,,,,pending,train
NIA_SL_WORD0137_REAL06_D,공식,WORD0137,REAL06,D,FILE12,E:\study\KSL_data_file\[원천]12_real_word_video\06-1\NIA_SL_WORD0137_REAL06_D.mp4,,,,,pending,train
NIA_SL_WORD0137_REAL06_F,공식,WORD0137,REAL06,F,FILE12,E:\study\KSL_data_file\[원천]12_real_word_video\06-1\NIA_SL_WORD0137_REAL06_F.mp4,,,,,pending,train
NIA_SL_WORD0137_REAL06_L,공식,WORD0137,REAL06,L,FILE12,E:\study\KSL_data_file\[원천]12_real_word_video\06-1\NIA_SL_WORD0137_REAL06_L.mp4,,,,,pending,train
NIA_SL_WORD0137_REAL06_R,공식,WORD0137,REAL06,R,FILE12,E:\study\KSL_data_file\[원천]12_real_word_video\06-1\NIA_SL_WORD0137_REAL06_R.mp4,,,,,pending,train
NIA_SL_WORD0137_REAL06_U,공식,WORD0137,REAL06,U,FILE12,E:\study\KSL_data_file\[원천]12_real_word_video\06-1\NIA_SL_WORD0137_REAL06_U.mp4,,,,,pending,train
NIA_SL_WORD0138_REAL06_D,과장,WORD0138,REAL06,D,FILE12,E:\study\KSL_data_file\[원천]12_real_word_video\06-1\NIA_SL_WORD0138_REAL06_D.mp4,,,,,pending,train
NIA_SL_WORD0138_REAL06_F,과장,WORD0138,REAL06,F,FILE12,E:\study\KSL_data_file\[원천]12_real_word_video\06-1\NIA_SL_WORD0138_REAL06_F.mp4,,,,,pending,train
NIA_SL_WORD0138_REAL06_L,과장,WORD0138,REAL06,L,FILE12,E:\study\KSL_data_file\[원천]12_real_word_video\06-1\NIA_SL_WORD0138_REAL06_L.mp4,,,,,pending,train
NIA_SL_WORD0138_REAL06_R,과장,WORD0138,REAL06,R,FILE12,E:\study\KSL_data_file\[원천]12_real_word_video\06-1\NIA_SL_WORD0138_REAL06_R.mp4,,,,,pending,train
NIA_SL_WORD0138_REAL06_U,과장,WORD0138,REAL06,U,FILE12,E:\study\KSL_data_file\[원천]12_real_word_video\06-1\NIA_SL_WORD0138_REAL06_U.mp4,,,,,pending,train
NIA_SL_WORD0139_REAL06_D,관광버스,WORD0139,REAL06,D,FILE12,E:\study\KSL_data_file\[원천]12_real_word_video\06-1\NIA_SL_WORD0139_REAL06_D.mp4,,,,,pending,train
NIA_SL_WORD0139_REAL06_F,관광버스,WORD0139,REAL06,F,FILE12,E:\study\KSL_data_file\[원천]12_real_word_video\06-1\NIA_SL_WORD0139_REAL06_F.mp4,,,,,pending,train
NIA_SL_WORD0139_REAL06_L,관광버스,WORD0139,REAL06,L,FILE12,E:\study\KSL_data_file\[원천]12_real_word_video\06-1\NIA_SL_WORD0139_REAL06_L.mp4,,,,,pending,train
NIA_SL_WORD0139_REAL06_R,관광버스,WORD0139,REAL06,R,FILE12,E:\study\KSL_data_file\[원천]12_real_word_video\06-1\NIA_SL_WORD0139_REAL06_R.mp4,,,,,pending,train
NIA_SL_WORD0139_REAL06_U,관광버스,WORD0139,REAL06,U,FILE12,E:\study\KSL_data_file\[원천]12_real_word_video\06-1\NIA_SL_WORD0139_REAL06_U.mp4,,,,,pending,train
NIA_SL_WORD0140_REAL06_D,교수,WORD0140,REAL06,D,FILE12,E:\study\KSL_data_file\[원천]12_real_word_video\06-1\NIA_SL_WORD0140_REAL06_D.mp4,,,,,pending,train
NIA_SL_WORD0140_REAL06_F,교수,WORD0140,REAL06,F,FILE12,E:\study\KSL_data_file\[원천]12_real_word_video\06-1\NIA_SL_WORD0140_REAL06_F.mp4,,,,,pending,train
NIA_SL_WORD0140_REAL06_L,교수,WORD0140,REAL06,L,FILE12,E:\study\KSL_data_file\[원천]12_real_word_video\06-1\NIA_SL_WORD0140_REAL06_L.mp4,,,,,pending,train
NIA_SL_WORD0140_REAL06_R,교수,WORD0140,REAL06,R,FILE12,E:\study\KSL_data_file\[원천]12_real_word_video\06-1\NIA_SL_WORD0140_REAL06_R.mp4,,,,,pending,train
NIA_SL_WORD0140_REAL06_U,교수,WORD0140,REAL06,U,FILE12,E:\study\KSL_data_file\[원천]12_real_word_video\06-1\NIA_SL_WORD0140_REAL06_U.mp4,,,,,pending,train
NIA_SL_WORD0141_REAL06_D,교장,WORD0141,REAL06,D,FILE12,E:\study\KSL_data_file\[원천]12_real_word_video\06-1\NIA_SL_WORD0141_REAL06_D.mp4,,,,,pending,train
NIA_SL_WORD0141_REAL06_F,교장,WORD0141,REAL06,F,FILE12,E:\study\KSL_data_file\[원천]12_real_word_video\06-1\NIA_SL_WORD0141_REAL06_F.mp4,,,,,pending,train
NIA_SL_WORD0141_REAL06_L,교장,WORD0141,REAL06,L,FILE12,E:\study\KSL_data_file\[원천]12_real_word_video\06-1\NIA_SL_WORD0141_REAL06_L.mp4,,,,,pending,train
NIA_SL_WORD0141_REAL06_R,교장,WORD0141,REAL06,R,FILE12,E:\study\KSL_data_file\[원천]12_real_word_video\06-1\NIA_SL_WORD0141_REAL06_R.mp4,,,,,pending,train
NIA_SL_WORD0141_REAL06_U,교장,WORD0141,REAL06,U,FILE12,E:\study\KSL_data_file\[원천]12_real_word_video\06-1\NIA_SL_WORD0141_REAL06_U.mp4,,,,,pending,train
NIA_SL_WORD0142_REAL06_D,찻길,WORD0142,REAL06,D,FILE12,E:\study\KSL_data_file\[원천]12_real_word_video\06-1\NIA_SL_WORD0142_REAL06_D.mp4,,,,,pending,train
NIA_SL_WORD0142_REAL06_F,찻길,WORD0142,REAL06,F,FILE12,E:\study\KSL_data_file\[원천]12_real_word_video\06-1\NIA_SL_WORD0142_REAL06_F.mp4,,,,,pending,train
NIA_SL_WORD0142_REAL06_L,찻길,WORD0142,REAL06,L,FILE12,E:\study\KSL_data_file\[원천]12_real_word_video\06-1\NIA_SL_WORD0142_REAL06_L.mp4,,,,,pending,train
NIA_SL_WORD0142_REAL06_R,찻길,WORD0142,REAL06,R,FILE12,E:\study\KSL_data_file\[원천]12_real_word_video\06-1\NIA_SL_WORD0142_REAL06_R.mp4,,,,,pending,train
NIA_SL_WORD0142_REAL06_U,찻길,WORD0142,REAL06,U,FILE12,E:\study\KSL_data_file\[원천]12_real_word_video\06-1\NIA_SL_WORD0142_REAL06_U.mp4,,,,,pending,train
NIA_SL_WORD0143_REAL06_D,독일어,WORD0143,REAL06,D,FILE12,E:\study\KSL_data_file\[원천]12_real_word_video\06-1\NIA_SL_WORD0143_REAL06_D.mp4,,,,,pending,train
NIA_SL_WORD0143_REAL06_F,독일어,WORD0143,REAL06,F,FILE12,E:\study\KSL_data_file\[원천]12_real_word_video\06-1\NIA_SL_WORD0143_REAL06_F.mp4,,,,,pending,train
NIA_SL_WORD0143_REAL06_L,독일어,WORD0143,REAL06,L,FILE12,E:\study\KSL_data_file\[원천]12_real_word_video\06-1\NIA_SL_WORD0143_REAL06_L.mp4,,,,,pending,train
NIA_SL_WORD0143_REAL06_R,독일어,WORD0143,REAL06,R,FILE12,E:\study\KSL_data_file\[원천]12_real_word_video\06-1\NIA_SL_WORD0143_REAL06_R.mp4,,,,,pending,train
NIA_SL_WORD0143_REAL06_U,독일어,WORD0143,REAL06,U,FILE12,E:\study\KSL_data_file\[원천]12_real_word_video\06-1\NIA_SL_WORD0143_REAL06_U.mp4,,,,,pending,train
NIA_SL_WORD0144_REAL06_D,반환,WORD0144,REAL06,D,FILE12,E:\study\KSL_data_file\[원천]12_real_word_video\06-1\NIA_SL_WORD0144_REAL06_D.mp4,,,,,pending,train
NIA_SL_WORD0144_REAL06_F,반환,WORD0144,REAL06,F,FILE12,E:\study\KSL_data_file\[원천]12_real_word_video\06-1\NIA_SL_WORD0144_REAL06_F.mp4,,,,,pending,train
NIA_SL_WORD0144_REAL06_L,반환,WORD0144,REAL06,L,FILE12,E:\study\KSL_data_file\[원천]12_real_word_video\06-1\NIA_SL_WORD0144_REAL06_L.mp4,,,,,pending,train
NIA_SL_WORD0144_REAL06_R,반환,WORD0144,REAL06,R,FILE12,E:\study\KSL_data_file\[원천]12_real_word_video\06-1\NIA_SL_WORD0144_REAL06_R.mp4,,,,,pending,train
NIA_SL_WORD0144_REAL06_U,반환,WORD0144,REAL06,U,FILE12,E:\study\KSL_data_file\[원천]12_real_word_video\06-1\NIA_SL_WORD0144_REAL06_U.mp4,,,,,pending,train
NIA_SL_WORD0145_REAL06_D,음주운전,WORD0145,REAL06,D,FILE12,E:\study\KSL_data_file\[원천]12_real_word_video\06-1\NIA_SL_WORD0145_REAL06_D.mp4,,,,,pending,train
NIA_SL_WORD0145_REAL06_F,음주운전,WORD0145,REAL06,F,FILE12,E:\study\KSL_data_file\[원천]12_real_word_video\06-1\NIA_SL_WORD0145_REAL06_F.mp4,,,,,pending,train
NIA_SL_WORD0145_REAL06_L,음주운전,WORD0145,REAL06,L,FILE12,E:\study\KSL_data_file\[원천]12_real_word_video\06-1\NIA_SL_WORD0145_REAL06_L.mp4,,,,,pending,train
NIA_SL_WORD0145_REAL06_R,음주운전,WORD0145,REAL06,R,FILE12,E:\study\KSL_data_file\[원천]12_real_word_video\06-1\NIA_SL_WORD0145_REAL06_R.mp4,,,,,pending,train
NIA_SL_WORD0145_REAL06_U,음주운전,WORD0145,REAL06,U,FILE12,E:\study\KSL_data_file\[원천]12_real_word_video\06-1\NIA_SL_WORD0145_REAL06_U.mp4,,,,,pending,train
NIA_SL_WORD0146_REAL06_D,동아리,WORD0146,REAL06,D,FILE12,E:\study\KSL_data_file\[원천]12_real_word_video\06-1\NIA_SL_WORD0146_REAL06_D.mp4,,,,,pending,train
NIA_SL_WORD0146_REAL06_F,동아리,WORD0146,REAL06,F,FILE12,E:\study\KSL_data_file\[원천]12_real_word_video\06-1\NIA_SL_WORD0146_REAL06_F.mp4,,,,,pending,train
NIA_SL_WORD0146_REAL06_L,동아리,WORD0146,REAL06,L,FILE12,E:\study\KSL_data_file\[원천]12_real_word_video\06-1\NIA_SL_WORD0146_REAL06_L.mp4,,,,,pending,train
NIA_SL_WORD0146_REAL06_R,동아리,WORD0146,REAL06,R,FILE12,E:\study\KSL_data_file\[원천]12_real_word_video\06-1\NIA_SL_WORD0146_REAL06_R.mp4,,,,,pending,train
NIA_SL_WORD0146_REAL06_U,동아리,WORD0146,REAL06,U,FILE12,E:\study\KSL_data_file\[원천]12_real_word_video\06-1\NIA_SL_WORD0146_REAL06_U.mp4,,,,,pending,train
NIA_SL_WORD0147_REAL06_D,디자이너,WORD0147,REAL06,D,FILE12,E:\study\KSL_data_file\[원천]12_real_word_video\06-1\NIA_SL_WORD0147_REAL06_D.mp4,,,,,pending,train
NIA_SL_WORD0147_REAL06_F,디자이너,WORD0147,REAL06,F,FILE12,E:\study\KSL_data_file\[원천]12_real_word_video\06-1\NIA_SL_WORD0147_REAL06_F.mp4,,,,,pending,train
NIA_SL_WORD0147_REAL06_L,디자이너,WORD0147,REAL06,L,FILE12,E:\study\KSL_data_file\[원천]12_real_word_video\06-1\NIA_SL_WORD0147_REAL06_L.mp4,,,,,pending,train
NIA_SL_WORD0147_REAL06_R,디자이너,WORD0147,REAL06,R,FILE12,E:\study\KSL_data_file\[원천]12_real_word_video\06-1\NIA_SL_WORD0147_REAL06_R.mp4,,,,,pending,train
NIA_SL_WORD0147_REAL06_U,디자이너,WORD0147,REAL06,U,FILE12,E:\study\KSL_data_file\[원천]12_real_word_video\06-1\NIA_SL_WORD0147_REAL06_U.mp4,,,,,pending,train
NIA_SL_WORD0148_REAL06_D,마을버스,WORD0148,REAL06,D,FILE12,E:\study\KSL_data_file\[원천]12_real_word_video\06-1\NIA_SL_WORD0148_REAL06_D.mp4,,,,,pending,train
NIA_SL_WORD0148_REAL06_F,마을버스,WORD0148,REAL06,F,FILE12,E:\study\KSL_data_file\[원천]12_real_word_video\06-1\NIA_SL_WORD0148_REAL06_F.mp4,,,,,pending,train
NIA_SL_WORD0148_REAL06_L,마을버스,WORD0148,REAL06,L,FILE12,E:\study\KSL_data_file\[원천]12_real_word_video\06-1\NIA_SL_WORD0148_REAL06_L.mp4,,,,,pending,train
NIA_SL_WORD0148_REAL06_R,마을버스,WORD0148,REAL06,R,FILE12,E:\study\KSL_data_file\[원천]12_real_word_video\06-1\NIA_SL_WORD0148_REAL06_R.mp4,,,,,pending,train
NIA_SL_WORD0148_REAL06_U,마을버스,WORD0148,REAL06,U,FILE12,E:\study\KSL_data_file\[원천]12_real_word_video\06-1\NIA_SL_WORD0148_REAL06_U.mp4,,,,,pending,train
NIA_SL_WORD0149_REAL06_D,구급차,WORD0149,REAL06,D,FILE12,E:\study\KSL_data_file\[원천]12_real_word_video\06-1\NIA_SL_WORD0149_REAL06_D.mp4,,,,,pending,train
NIA_SL_WORD0149_REAL06_F,구급차,WORD0149,REAL06,F,FILE12,E:\study\KSL_data_file\[원천]12_real_word_video\06-1\NIA_SL_WORD0149_REAL06_F.mp4,,,,,pending,train
NIA_SL_WORD0149_REAL06_L,구급차,WORD0149,REAL06,L,FILE12,E:\study\KSL_data_file\[원천]12_real_word_video\06-1\NIA_SL_WORD0149_REAL06_L.mp4,,,,,pending,train
NIA_SL_WORD0149_REAL06_R,구급차,WORD0149,REAL06,R,FILE12,E:\study\KSL_data_file\[원천]12_real_word_video\06-1\NIA_SL_WORD0149_REAL06_R.mp4,,,,,pending,train
NIA_SL_WORD0149_REAL06_U,구급차,WORD0149,REAL06,U,FILE12,E:\study\KSL_data_file\[원천]12_real_word_video\06-1\NIA_SL_WORD0149_REAL06_U.mp4,,,,,pending,train
NIA_SL_WORD0150_REAL06_D,개입하지않는다,WORD0150,REAL06,D,FILE12,E:\study\KSL_data_file\[원천]12_real_word_video\06-1\NIA_SL_WORD0150_REAL06_D.mp4,,,,,pending,train
NIA_SL_WORD0150_REAL06_F,개입하지않는다,WORD0150,REAL06,F,FILE12,E:\study\KSL_data_file\[원천]12_real_word_video\06-1\NIA_SL_WORD0150_REAL06_F.mp4,,,,,pending,train
NIA_SL_WORD0150_REAL06_L,개입하지않는다,WORD0150,REAL06,L,FILE12,E:\study\KSL_data_file\[원천]12_real_word_video\06-1\NIA_SL_WORD0150_REAL06_L.mp4,,,,,pending,train
NIA_SL_WORD0150_REAL06_R,개입하지않는다,WORD0150,REAL06,R,FILE12,E:\study\KSL_data_file\[원천]12_real_word_video\06-1\NIA_SL_WORD0150_REAL06_R.mp4,,,,,pending,train
NIA_SL_WORD0150_REAL06_U,개입하지않는다,WORD0150,REAL06,U,FILE12,E:\study\KSL_data_file\[원천]12_real_word_video\06-1\NIA_SL_WORD0150_REAL06_U.mp4,,,,,pending,train
NIA_SL_WORD0151_REAL06_D,음주운전,WORD0151,REAL06,D,FILE12,E:\study\KSL_data_file\[원천]12_real_word_video\06-1\NIA_SL_WORD0151_REAL06_D.mp4,,,,,pending,train
NIA_SL_WORD0151_REAL06_F,음주운전,WORD0151,REAL06,F,FILE12,E:\study\KSL_data_file\[원천]12_real_word_video\06-1\NIA_SL_WORD0151_REAL06_F.mp4,,,,,pending,train
NIA_SL_WORD0151_REAL06_L,음주운전,WORD0151,REAL06,L,FILE12,E:\study\KSL_data_file\[원천]12_real_word_video\06-1\NIA_SL_WORD0151_REAL06_L.mp4,,,,,pending,train
NIA_SL_WORD0151_REAL06_R,음주운전,WORD0151,REAL06,R,FILE12,E:\study\KSL_data_file\[원천]12_real_word_video\06-1\NIA_SL_WORD0151_REAL06_R.mp4,,,,,pending,train
NIA_SL_WORD0151_REAL06_U,음주운전,WORD0151,REAL06,U,FILE12,E:\study\KSL_data_file\[원천]12_real_word_video\06-1\NIA_SL_WORD0151_REAL06_U.mp4,,,,,pending,train
NIA_SL_WORD0152_REAL06_D,사무,WORD0152,REAL06,D,FILE12,E:\study\KSL_data_file\[원천]12_real_word_video\06-1\NIA_SL_WORD0152_REAL06_D.mp4,,,,,pending,train
NIA_SL_WORD0152_REAL06_F,사무,WORD0152,REAL06,F,FILE12,E:\study\KSL_data_file\[원천]12_real_word_video\06-1\NIA_SL_WORD0152_REAL06_F.mp4,,,,,pending,train
NIA_SL_WORD0152_REAL06_L,사무,WORD0152,REAL06,L,FILE12,E:\study\KSL_data_file\[원천]12_real_word_video\06-1\NIA_SL_WORD0152_REAL06_L.mp4,,,,,pending,train
