sample_id,word_id,label,video_path,split,source_part
NIA_SL_WORD2234_REAL05_L,WORD2234,착취,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]09_real_word_video\05\NIA_SL_WORD2234_REAL05_L.mp4,train,FILE09
NIA_SL_WORD2234_REAL05_R,WORD2234,착취,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]09_real_word_video\05\NIA_SL_WORD2234_REAL05_R.mp4,train,FILE09
NIA_SL_WORD2234_REAL05_U,WORD2234,착취,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]09_real_word_video\05\NIA_SL_WORD2234_REAL05_U.mp4,validation,FILE09
NIA_SL_WORD2235_REAL05_D,WORD2235,값비싸다,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]09_real_word_video\05\NIA_SL_WORD2235_REAL05_D.mp4,train,FILE09
NIA_SL_WORD2235_REAL05_F,WORD2235,값비싸다,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]09_real_word_video\05\NIA_SL_WORD2235_REAL05_F.mp4,train,FILE09
NIA_SL_WORD2235_REAL05_L,WORD2235,값비싸다,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]09_real_word_video\05\NIA_SL_WORD2235_REAL05_L.mp4,train,FILE09
NIA_SL_WORD2235_REAL05_R,WORD2235,값비싸다,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]09_real_word_video\05\NIA_SL_WORD2235_REAL05_R.mp4,train,FILE09
NIA_SL_WORD2235_REAL05_U,WORD2235,값비싸다,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]09_real_word_video\05\NIA_SL_WORD2235_REAL05_U.mp4,train,FILE09
NIA_SL_WORD2236_REAL05_D,WORD2236,재량,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]09_real_word_video\05\NIA_SL_WORD2236_REAL05_D.mp4,train,FILE09
NIA_SL_WORD2236_REAL05_F,WORD2236,재량,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]09_real_word_video\05\NIA_SL_WORD2236_REAL05_F.mp4,train,FILE09
NIA_SL_WORD2236_REAL05_L,WORD2236,재량,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]09_real_word_video\05\NIA_SL_WORD2236_REAL05_L.mp4,train,FILE09
NIA_SL_WORD2236_REAL05_R,WORD2236,재량,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]09_real_word_video\05\NIA_SL_WORD2236_REAL05_R.mp4,train,FILE09
NIA_SL_WORD2236_REAL05_U,WORD2236,재량,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]09_real_word_video\05\NIA_SL_WORD2236_REAL05_U.mp4,validation,FILE09
NIA_SL_WORD2237_REAL05_D,WORD2237,재량,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]09_real_word_video\05\NIA_SL_WORD2237_REAL05_D.mp4,train,FILE09
NIA_SL_WORD2237_REAL05_F,WORD2237,재량,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]09_real_word_video\05\NIA_SL_WORD2237_REAL05_F.mp4,train,FILE09
NIA_SL_WORD2237_REAL05_L,WORD2237,재량,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]09_real_word_video\05\NIA_SL_WORD2237_REAL05_L.mp4,train,FILE09
NIA_SL_WORD2237_REAL05_R,WORD2237,재량,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]09_real_word_video\05\NIA_SL_WORD2237_REAL05_R.mp4,train,FILE09
NIA_SL_WORD2237_REAL05_U,WORD2237,재량,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]09_real_word_video\05\NIA_SL_WORD2237_REAL05_U.mp4,train,FILE09
NIA_SL_WORD2238_REAL05_D,WORD2238,무자격,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]09_real_word_video\05\NIA_SL_WORD2238_REAL05_D.mp4,train,FILE09
NIA_SL_WORD2238_REAL05_F,WORD2238,무자격,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]09_real_word_video\05\NIA_SL_WORD2238_REAL05_F.mp4,validation,FILE09
NIA_SL_WORD2238_REAL05_L,WORD2238,무자격,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]09_real_word_video\05\NIA_SL_WORD2238_REAL05_L.mp4,train,FILE09
NIA_SL_WORD2238_REAL05_R,WORD2238,무자격,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]09_real_word_video\05\NIA_SL_WORD2238_REAL05_R.mp4,train,FILE09
NIA_SL_WORD2238_REAL05_U,WORD2238,무자격,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]09_real_word_video\05\NIA_SL_WORD2238_REAL05_U.mp4,train,FILE09
NIA_SL_WORD2239_REAL05_D,WORD2239,상상하다,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]09_real_word_video\05\NIA_SL_WORD2239_REAL05_D.mp4,train,FILE09
NIA_SL_WORD2239_REAL05_F,WORD2239,상상하다,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]09_real_word_video\05\NIA_SL_WORD2239_REAL05_F.mp4,validation,FILE09
NIA_SL_WORD2239_REAL05_L,WORD2239,상상하다,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]09_real_word_video\05\NIA_SL_WORD2239_REAL05_L.mp4,train,FILE09
NIA_SL_WORD2239_REAL05_R,WORD2239,상상하다,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]09_real_word_video\05\NIA_SL_WORD2239_REAL05_R.mp4,train,FILE09
NIA_SL_WORD2239_REAL05_U,WORD2239,상상하다,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]09_real_word_video\05\NIA_SL_WORD2239_REAL05_U.mp4,train,FILE09
NIA_SL_WORD2240_REAL05_D,WORD2240,헛수고,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]09_real_word_video\05\NIA_SL_WORD2240_REAL05_D.mp4,train,FILE09
NIA_SL_WORD2240_REAL05_F,WORD2240,헛수고,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]09_real_word_video\05\NIA_SL_WORD2240_REAL05_F.mp4,train,FILE09
NIA_SL_WORD2240_REAL05_L,WORD2240,헛수고,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]09_real_word_video\05\NIA_SL_WORD2240_REAL05_L.mp4,train,FILE09
NIA_SL_WORD2240_REAL05_R,WORD2240,헛수고,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]09_real_word_video\05\NIA_SL_WORD2240_REAL05_R.mp4,train,FILE09
NIA_SL_WORD2240_REAL05_U,WORD2240,헛수고,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]09_real_word_video\05\NIA_SL_WORD2240_REAL05_U.mp4,train,FILE09
NIA_SL_WORD2241_REAL05_D,WORD2241,미달성,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]09_real_word_video\05\NIA_SL_WORD2241_REAL05_D.mp4,validation,FILE09
NIA_SL_WORD2241_REAL05_F,WORD2241,미달성,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]09_real_word_video\05\NIA_SL_WORD2241_REAL05_F.mp4,train,FILE09
NIA_SL_WORD2241_REAL05_L,WORD2241,미달성,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]09_real_word_video\05\NIA_SL_WORD2241_REAL05_L.mp4,train,FILE09
NIA_SL_WORD2241_REAL05_R,WORD2241,미달성,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]09_real_word_video\05\NIA_SL_WORD2241_REAL05_R.mp4,train,FILE09
NIA_SL_WORD2241_REAL05_U,WORD2241,미달성,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]09_real_word_video\05\NIA_SL_WORD2241_REAL05_U.mp4,train,FILE09
NIA_SL_WORD2242_REAL05_D,WORD2242,대박,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]09_real_word_video\05\NIA_SL_WORD2242_REAL05_D.mp4,validation,FILE09
NIA_SL_WORD2242_REAL05_F,WORD2242,대박,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]09_real_word_video\05\NIA_SL_WORD2242_REAL05_F.mp4,train,FILE09
NIA_SL_WORD2242_REAL05_L,WORD2242,대박,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]09_real_word_video\05\NIA_SL_WORD2242_REAL05_L.mp4,train,FILE09
NIA_SL_WORD2242_REAL05_R,WORD2242,대박,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]09_real_word_video\05\NIA_SL_WORD2242_REAL05_R.mp4,train,FILE09
NIA_SL_WORD2242_REAL05_U,WORD2242,대박,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]09_real_word_video\05\NIA_SL_WORD2242_REAL05_U.mp4,train,FILE09
NIA_SL_WORD2243_REAL05_D,WORD2243,분주하다,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]09_real_word_video\05\NIA_SL_WORD2243_REAL05_D.mp4,train,FILE09
NIA_SL_WORD2243_REAL05_F,WORD2243,분주하다,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]09_real_word_video\05\NIA_SL_WORD2243_REAL05_F.mp4,train,FILE09
NIA_SL_WORD2243_REAL05_L,WORD2243,분주하다,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]09_real_word_video\05\NIA_SL_WORD2243_REAL05_L.mp4,train,FILE09
NIA_SL_WORD2243_REAL05_R,WORD2243,분주하다,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]09_real_word_video\05\NIA_SL_WORD2243_REAL05_R.mp4,validation,FILE09
NIA_SL_WORD2243_REAL05_U,WORD2243,분주하다,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]09_real_word_video\05\NIA_SL_WORD2243_REAL05_U.mp4,train,FILE09
NIA_SL_WORD2244_REAL05_D,WORD2244,고수입,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]09_real_word_video\05\NIA_SL_WORD2244_REAL05_D.mp4,train,FILE09
NIA_SL_WORD2244_REAL05_F,WORD2244,고수입,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]09_real_word_video\05\NIA_SL_WORD2244_REAL05_F.mp4,train,FILE09
NIA_SL_WORD2244_REAL05_L,WORD2244,고수입,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]09_real_word_video\05\NIA_SL_WORD2244_REAL05_L.mp4,train,FILE09
NIA_SL_WORD2244_REAL05_R,WORD2244,고수입,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]09_real_word_video\05\NIA_SL_WORD2244_REAL05_R.mp4,train,FILE09
NIA_SL_WORD2244_REAL05_U,WORD2244,고수입,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]09_real_word_video\05\NIA_SL_WORD2244_REAL05_U.mp4,train,FILE09
NIA_SL_WORD2245_REAL05_D,WORD2245,일확천금,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]09_real_word_video\05\NIA_SL_WORD2245_REAL05_D.mp4,train,FILE09
NIA_SL_WORD2245_REAL05_F,WORD2245,일확천금,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]09_real_word_video\05\NIA_SL_WORD2245_REAL05_F.mp4,train,FILE09
NIA_SL_WORD2245_REAL05_L,WORD2245,일확천금,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]09_real_word_video\05\NIA_SL_WORD2245_REAL05_L.mp4,train,FILE09
NIA_SL_WORD2245_REAL05_R,WORD2245,일확천금,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]09_real_word_video\05\NIA_SL_WORD2245_REAL05_R.mp4,train,FILE09
NIA_SL_WORD2245_REAL05_U,WORD2245,일확천금,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]09_real_word_video\05\NIA_SL_WORD2245_REAL05_U.mp4,train,FILE09
NIA_SL_WORD2246_REAL05_D,WORD2246,근근이,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]09_real_word_video\05\NIA_SL_WORD2246_REAL05_D.mp4,train,FILE09
NIA_SL_WORD2246_REAL05_F,WORD2246,근근이,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]09_real_word_video\05\NIA_SL_WORD2246_REAL05_F.mp4,train,FILE09
NIA_SL_WORD2246_REAL05_L,WORD2246,근근이,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]09_real_word_video\05\NIA_SL_WORD2246_REAL05_L.mp4,train,FILE09
NIA_SL_WORD2246_REAL05_R,WORD2246,근근이,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]09_real_word_video\05\NIA_SL_WORD2246_REAL05_R.mp4,train,FILE09
NIA_SL_WORD2246_REAL05_U,WORD2246,근근이,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]09_real_word_video\05\NIA_SL_WORD2246_REAL05_U.mp4,train,FILE09
NIA_SL_WORD2247_REAL05_D,WORD2247,근근이,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]09_real_word_video\05\NIA_SL_WORD2247_REAL05_D.mp4,train,FILE09
NIA_SL_WORD2247_REAL05_F,WORD2247,근근이,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]09_real_word_video\05\NIA_SL_WORD2247_REAL05_F.mp4,train,FILE09
NIA_SL_WORD2247_REAL05_L,WORD2247,근근이,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]09_real_word_video\05\NIA_SL_WORD2247_REAL05_L.mp4,train,FILE09
NIA_SL_WORD2247_REAL05_R,WORD2247,근근이,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]09_real_word_video\05\NIA_SL_WORD2247_REAL05_R.mp4,train,FILE09
NIA_SL_WORD2247_REAL05_U,WORD2247,근근이,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]09_real_word_video\05\NIA_SL_WORD2247_REAL05_U.mp4,train,FILE09
NIA_SL_WORD2248_REAL05_D,WORD2248,혈안,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]09_real_word_video\05\NIA_SL_WORD2248_REAL05_D.mp4,train,FILE09
NIA_SL_WORD2248_REAL05_F,WORD2248,혈안,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]09_real_word_video\05\NIA_SL_WORD2248_REAL05_F.mp4,validation,FILE09
NIA_SL_WORD2248_REAL05_L,WORD2248,혈안,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]09_real_word_video\05\NIA_SL_WORD2248_REAL05_L.mp4,train,FILE09
NIA_SL_WORD2248_REAL05_R,WORD2248,혈안,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]09_real_word_video\05\NIA_SL_WORD2248_REAL05_R.mp4,train,FILE09
NIA_SL_WORD2248_REAL05_U,WORD2248,혈안,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]09_real_word_video\05\NIA_SL_WORD2248_REAL05_U.mp4,train,FILE09
NIA_SL_WORD2249_REAL05_D,WORD2249,계획적,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]09_real_word_video\05\NIA_SL_WORD2249_REAL05_D.mp4,train,FILE09
NIA_SL_WORD2249_REAL05_F,WORD2249,계획적,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]09_real_word_video\05\NIA_SL_WORD2249_REAL05_F.mp4,train,FILE09
NIA_SL_WORD2249_REAL05_L,WORD2249,계획적,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]09_real_word_video\05\NIA_SL_WORD2249_REAL05_L.mp4,train,FILE09
NIA_SL_WORD2249_REAL05_R,WORD2249,계획적,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]09_real_word_video\05\NIA_SL_WORD2249_REAL05_R.mp4,train,FILE09
NIA_SL_WORD2249_REAL05_U,WORD2249,계획적,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]09_real_word_video\05\NIA_SL_WORD2249_REAL05_U.mp4,train,FILE09
NIA_SL_WORD2250_REAL05_D,WORD2250,폐업,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]09_real_word_video\05\NIA_SL_WORD2250_REAL05_D.mp4,validation,FILE09
NIA_SL_WORD2250_REAL05_F,WORD2250,폐업,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]09_real_word_video\05\NIA_SL_WORD2250_REAL05_F.mp4,train,FILE09
NIA_SL_WORD2250_REAL05_L,WORD2250,폐업,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]09_real_word_video\05\NIA_SL_WORD2250_REAL05_L.mp4,train,FILE09
NIA_SL_WORD2250_REAL05_R,WORD2250,폐업,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]09_real_word_video\05\NIA_SL_WORD2250_REAL05_R.mp4,train,FILE09
NIA_SL_WORD2250_REAL05_U,WORD2250,폐업,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]09_real_word_video\05\NIA_SL_WORD2250_REAL05_U.mp4,train,FILE09
NIA_SL_WORD2251_REAL05_D,WORD2251,폐업,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]09_real_word_video\05\NIA_SL_WORD2251_REAL05_D.mp4,train,FILE09
NIA_SL_WORD2251_REAL05_F,WORD2251,폐업,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]09_real_word_video\05\NIA_SL_WORD2251_REAL05_F.mp4,train,FILE09
NIA_SL_WORD2251_REAL05_L,WORD2251,폐업,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]09_real_word_video\05\NIA_SL_WORD2251_REAL05_L.mp4,train,FILE09
NIA_SL_WORD2251_REAL05_R,WORD2251,폐업,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]09_real_word_video\05\NIA_SL_WORD2251_REAL05_R.mp4,train,FILE09
NIA_SL_WORD2251_REAL05_U,WORD2251,폐업,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]09_real_word_video\05\NIA_SL_WORD2251_REAL05_U.mp4,train,FILE09
NIA_SL_WORD2252_REAL05_D,WORD2252,폐업,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]09_real_word_video\05\NIA_SL_WORD2252_REAL05_D.mp4,train,FILE09
NIA_SL_WORD2252_REAL05_F,WORD2252,폐업,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]09_real_word_video\05\NIA_SL_WORD2252_REAL05_F.mp4,train,FILE09
NIA_SL_WORD2252_REAL05_L,WORD2252,폐업,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]09_real_word_video\05\NIA_SL_WORD2252_REAL05_L.mp4,train,FILE09
NIA_SL_WORD2252_REAL05_R,WORD2252,폐업,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]09_real_word_video\05\NIA_SL_WORD2252_REAL05_R.mp4,train,FILE09
NIA_SL_WORD2252_REAL05_U,WORD2252,폐업,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]09_real_word_video\05\NIA_SL_WORD2252_REAL05_U.mp4,train,FILE09
NIA_SL_WORD2253_REAL05_D,WORD2253,조종하다,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]09_real_word_video\05\NIA_SL_WORD2253_REAL05_D.mp4,train,FILE09
NIA_SL_WORD2253_REAL05_F,WORD2253,조종하다,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]09_real_word_video\05\NIA_SL_WORD2253_REAL05_F.mp4,train,FILE09
NIA_SL_WORD2253_REAL05_L,WORD2253,조종하다,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]09_real_word_video\05\NIA_SL_WORD2253_REAL05_L.mp4,train,FILE09
NIA_SL_WORD2253_REAL05_R,WORD2253,조종하다,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]09_real_word_video\05\NIA_SL_WORD2253_REAL05_R.mp4,train,FILE09
NIA_SL_WORD2253_REAL05_U,WORD2253,조종하다,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]09_real_word_video\05\NIA_SL_WORD2253_REAL05_U.mp4,train,FILE09
NIA_SL_WORD2254_REAL05_D,WORD2254,탕진,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]09_real_word_video\05\NIA_SL_WORD2254_REAL05_D.mp4,train,FILE09
NIA_SL_WORD2254_REAL05_F,WORD2254,탕진,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]09_real_word_video\05\NIA_SL_WORD2254_REAL05_F.mp4,train,FILE09
NIA_SL_WORD2254_REAL05_L,WORD2254,탕진,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]09_real_word_video\05\NIA_SL_WORD2254_REAL05_L.mp4,train,FILE09
NIA_SL_WORD2254_REAL05_R,WORD2254,탕진,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]09_real_word_video\05\NIA_SL_WORD2254_REAL05_R.mp4,train,FILE09
NIA_SL_WORD2254_REAL05_U,WORD2254,탕진,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]09_real_word_video\05\NIA_SL_WORD2254_REAL05_U.mp4,train,FILE09
NIA_SL_WORD2255_REAL05_D,WORD2255,마지못하다,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]09_real_word_video\05\NIA_SL_WORD2255_REAL05_D.mp4,train,FILE09
NIA_SL_WORD2255_REAL05_F,WORD2255,마지못하다,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]09_real_word_video\05\NIA_SL_WORD2255_REAL05_F.mp4,train,FILE09
NIA_SL_WORD2255_REAL05_L,WORD2255,마지못하다,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]09_real_word_video\05\NIA_SL_WORD2255_REAL05_L.mp4,train,FILE09
NIA_SL_WORD2255_REAL05_R,WORD2255,마지못하다,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]09_real_word_video\05\NIA_SL_WORD2255_REAL05_R.mp4,validation,FILE09
NIA_SL_WORD2255_REAL05_U,WORD2255,마지못하다,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]09_real_word_video\05\NIA_SL_WORD2255_REAL05_U.mp4,train,FILE09
NIA_SL_WORD2256_REAL05_D,WORD2256,사교,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]09_real_word_video\05\NIA_SL_WORD2256_REAL05_D.mp4,train,FILE09
NIA_SL_WORD2256_REAL05_F,WORD2256,사교,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]09_real_word_video\05\NIA_SL_WORD2256_REAL05_F.mp4,train,FILE09
NIA_SL_WORD2256_REAL05_L,WORD2256,사교,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]09_real_word_video\05\NIA_SL_WORD2256_REAL05_L.mp4,train,FILE09
NIA_SL_WORD2256_REAL05_R,WORD2256,사교,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]09_real_word_video\05\NIA_SL_WORD2256_REAL05_R.mp4,train,FILE09
NIA_SL_WORD2256_REAL05_U,WORD2256,사교,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]09_real_word_video\05\NIA_SL_WORD2256_REAL05_U.mp4,train,FILE09
NIA_SL_WORD2257_REAL05_D,WORD2257,물론,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]09_real_word_video\05\NIA_SL_WORD2257_REAL05_D.mp4,train,FILE09
NIA_SL_WORD2257_REAL05_F,WORD2257,물론,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]09_real_word_video\05\NIA_SL_WORD2257_REAL05_F.mp4,train,FILE09
NIA_SL_WORD2257_REAL05_L,WORD2257,물론,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]09_real_word_video\05\NIA_SL_WORD2257_REAL05_L.mp4,train,FILE09
NIA_SL_WORD2257_REAL05_R,WORD2257,물론,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]09_real_word_video\05\NIA_SL_WORD2257_REAL05_R.mp4,train,FILE09
NIA_SL_WORD2257_REAL05_U,WORD2257,물론,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]09_real_word_video\05\NIA_SL_WORD2257_REAL05_U.mp4,train,FILE09
NIA_SL_WORD2258_REAL05_D,WORD2258,유명하다,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]09_real_word_video\05\NIA_SL_WORD2258_REAL05_D.mp4,train,FILE09
NIA_SL_WORD2258_REAL05_F,WORD2258,유명하다,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]09_real_word_video\05\NIA_SL_WORD2258_REAL05_F.mp4,train,FILE09
NIA_SL_WORD2258_REAL05_L,WORD2258,유명하다,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]09_real_word_video\05\NIA_SL_WORD2258_REAL05_L.mp4,train,FILE09
NIA_SL_WORD2258_REAL05_R,WORD2258,유명하다,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]09_real_word_video\05\NIA_SL_WORD2258_REAL05_R.mp4,train,FILE09
NIA_SL_WORD2258_REAL05_U,WORD2258,유명하다,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]09_real_word_video\05\NIA_SL_WORD2258_REAL05_U.mp4,validation,FILE09
NIA_SL_WORD2259_REAL05_D,WORD2259,무례,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]09_real_word_video\05\NIA_SL_WORD2259_REAL05_D.mp4,train,FILE09
NIA_SL_WORD2259_REAL05_F,WORD2259,무례,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]09_real_word_video\05\NIA_SL_WORD2259_REAL05_F.mp4,train,FILE09
NIA_SL_WORD2259_REAL05_L,WORD2259,무례,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]09_real_word_video\05\NIA_SL_WORD2259_REAL05_L.mp4,train,FILE09
NIA_SL_WORD2259_REAL05_R,WORD2259,무례,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]09_real_word_video\05\NIA_SL_WORD2259_REAL05_R.mp4,train,FILE09
NIA_SL_WORD2259_REAL05_U,WORD2259,무례,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]09_real_word_video\05\NIA_SL_WORD2259_REAL05_U.mp4,train,FILE09
NIA_SL_WORD2260_REAL05_D,WORD2260,무례,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]09_real_word_video\05\NIA_SL_WORD2260_REAL05_D.mp4,train,FILE09
NIA_SL_WORD2260_REAL05_F,WORD2260,무례,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]09_real_word_video\05\NIA_SL_WORD2260_REAL05_F.mp4,train,FILE09
