sample_id,label,angle,morpheme_path,start,end,duration,split
NIA_SL_WORD1155_REAL14_F,못생기다,F,generated_from_REAL14_keypoint,1.533,2.506,4.134,train
NIA_SL_WORD1155_REAL14_L,못생기다,L,generated_from_REAL14_keypoint,1.533,2.506,4.134,train
NIA_SL_WORD1155_REAL14_R,못생기다,R,generated_from_REAL14_keypoint,1.533,2.506,4.134,train
NIA_SL_WORD1155_REAL14_U,못생기다,U,generated_from_REAL14_keypoint,1.533,2.506,4.134,validation
NIA_SL_WORD1156_REAL14_D,나쁘다,D,generated_from_REAL14_keypoint,1.699,2.559,4.134,train
NIA_SL_WORD1156_REAL14_F,나쁘다,F,generated_from_REAL14_keypoint,1.699,2.559,4.134,train
NIA_SL_WORD1156_REAL14_L,나쁘다,L,generated_from_REAL14_keypoint,1.699,2.559,4.134,train
NIA_SL_WORD1156_REAL14_R,나쁘다,R,generated_from_REAL14_keypoint,1.699,2.559,4.134,train
NIA_SL_WORD1156_REAL14_U,나쁘다,U,generated_from_REAL14_keypoint,1.699,2.559,4.134,validation
NIA_SL_WORD1158_REAL14_D,피곤하다,D,generated_from_REAL14_keypoint,1.655,3.02,4.567,train
NIA_SL_WORD1158_REAL14_F,피곤하다,F,generated_from_REAL14_keypoint,1.655,3.02,4.567,train
NIA_SL_WORD1158_REAL14_L,피곤하다,L,generated_from_REAL14_keypoint,1.655,3.02,4.567,train
NIA_SL_WORD1158_REAL14_R,피곤하다,R,generated_from_REAL14_keypoint,1.655,3.02,4.567,train
NIA_SL_WORD1158_REAL14_U,피곤하다,U,generated_from_REAL14_keypoint,1.655,3.02,4.567,validation
NIA_SL_WORD1160_REAL14_D,때리다,D,generated_from_REAL14_keypoint,1.658,2.62,4.5,train
NIA_SL_WORD1160_REAL14_F,때리다,F,generated_from_REAL14_keypoint,1.658,2.62,4.5,train
NIA_SL_WORD1160_REAL14_L,때리다,L,generated_from_REAL14_keypoint,1.658,2.62,4.5,train
NIA_SL_WORD1160_REAL14_R,때리다,R,generated_from_REAL14_keypoint,1.658,2.62,4.5,train
NIA_SL_WORD1160_REAL14_U,때리다,U,generated_from_REAL14_keypoint,1.658,2.62,4.5,validation
NIA_SL_WORD1162_REAL14_D,등산,D,generated_from_REAL14_keypoint,1.722,2.679,4.167,train
NIA_SL_WORD1162_REAL14_F,등산,F,generated_from_REAL14_keypoint,1.722,2.679,4.167,train
NIA_SL_WORD1162_REAL14_L,등산,L,generated_from_REAL14_keypoint,1.722,2.679,4.167,train
NIA_SL_WORD1162_REAL14_R,등산,R,generated_from_REAL14_keypoint,1.722,2.679,4.167,train
NIA_SL_WORD1162_REAL14_U,등산,U,generated_from_REAL14_keypoint,1.722,2.679,4.167,validation
NIA_SL_WORD1163_REAL14_D,젊다,D,generated_from_REAL14_keypoint,1.744,2.792,4.334,train
NIA_SL_WORD1163_REAL14_F,젊다,F,generated_from_REAL14_keypoint,1.744,2.792,4.334,train
NIA_SL_WORD1163_REAL14_L,젊다,L,generated_from_REAL14_keypoint,1.744,2.792,4.334,train
NIA_SL_WORD1163_REAL14_R,젊다,R,generated_from_REAL14_keypoint,1.744,2.792,4.334,train
NIA_SL_WORD1163_REAL14_U,젊다,U,generated_from_REAL14_keypoint,1.744,2.792,4.334,validation
NIA_SL_WORD1166_REAL14_D,종아리맞다,D,generated_from_REAL14_keypoint,1.668,2.759,4.467,train
NIA_SL_WORD1166_REAL14_F,종아리맞다,F,generated_from_REAL14_keypoint,1.668,2.759,4.467,train
NIA_SL_WORD1166_REAL14_L,종아리맞다,L,generated_from_REAL14_keypoint,1.668,2.759,4.467,train
NIA_SL_WORD1166_REAL14_R,종아리맞다,R,generated_from_REAL14_keypoint,1.668,2.759,4.467,train
NIA_SL_WORD1166_REAL14_U,종아리맞다,U,generated_from_REAL14_keypoint,1.668,2.759,4.467,validation
NIA_SL_WORD1168_REAL14_D,바르다,D,generated_from_REAL14_keypoint,1.603,2.962,4.467,train
NIA_SL_WORD1168_REAL14_F,바르다,F,generated_from_REAL14_keypoint,1.603,2.962,4.467,train
NIA_SL_WORD1168_REAL14_L,바르다,L,generated_from_REAL14_keypoint,1.603,2.962,4.467,train
NIA_SL_WORD1168_REAL14_R,바르다,R,generated_from_REAL14_keypoint,1.603,2.962,4.467,train
NIA_SL_WORD1168_REAL14_U,바르다,U,generated_from_REAL14_keypoint,1.603,2.962,4.467,validation
NIA_SL_WORD1169_REAL14_D,행복,D,generated_from_REAL14_keypoint,1.587,2.705,4.8,train
NIA_SL_WORD1169_REAL14_F,행복,F,generated_from_REAL14_keypoint,1.587,2.705,4.8,train
NIA_SL_WORD1169_REAL14_L,행복,L,generated_from_REAL14_keypoint,1.587,2.705,4.8,train
NIA_SL_WORD1169_REAL14_R,행복,R,generated_from_REAL14_keypoint,1.587,2.705,4.8,train
NIA_SL_WORD1169_REAL14_U,행복,U,generated_from_REAL14_keypoint,1.587,2.705,4.8,validation
NIA_SL_WORD1170_REAL14_D,깨물다,D,generated_from_REAL14_keypoint,1.265,2.464,4.167,train
NIA_SL_WORD1170_REAL14_F,깨물다,F,generated_from_REAL14_keypoint,1.265,2.464,4.167,train
NIA_SL_WORD1170_REAL14_L,깨물다,L,generated_from_REAL14_keypoint,1.265,2.464,4.167,train
NIA_SL_WORD1170_REAL14_R,깨물다,R,generated_from_REAL14_keypoint,1.265,2.464,4.167,train
NIA_SL_WORD1170_REAL14_U,깨물다,U,generated_from_REAL14_keypoint,1.265,2.464,4.167,validation
NIA_SL_WORD1171_REAL14_D,떨다,D,generated_from_REAL14_keypoint,1.732,2.989,4.8,train
NIA_SL_WORD1171_REAL14_F,떨다,F,generated_from_REAL14_keypoint,1.732,2.989,4.8,train
NIA_SL_WORD1171_REAL14_L,떨다,L,generated_from_REAL14_keypoint,1.732,2.989,4.8,train
NIA_SL_WORD1171_REAL14_R,떨다,R,generated_from_REAL14_keypoint,1.732,2.989,4.8,train
NIA_SL_WORD1171_REAL14_U,떨다,U,generated_from_REAL14_keypoint,1.732,2.989,4.8,validation
NIA_SL_WORD1174_REAL14_D,맞다,D,generated_from_REAL14_keypoint,1.547,2.788,4.867,train
NIA_SL_WORD1174_REAL14_F,맞다,F,generated_from_REAL14_keypoint,1.547,2.788,4.867,train
NIA_SL_WORD1174_REAL14_L,맞다,L,generated_from_REAL14_keypoint,1.547,2.788,4.867,train
NIA_SL_WORD1174_REAL14_R,맞다,R,generated_from_REAL14_keypoint,1.547,2.788,4.867,train
NIA_SL_WORD1174_REAL14_U,맞다,U,generated_from_REAL14_keypoint,1.547,2.788,4.867,validation
NIA_SL_WORD1176_REAL14_D,안다,D,generated_from_REAL14_keypoint,1.75,3.04,4.667,train
NIA_SL_WORD1176_REAL14_F,안다,F,generated_from_REAL14_keypoint,1.75,3.04,4.667,train
NIA_SL_WORD1176_REAL14_L,안다,L,generated_from_REAL14_keypoint,1.75,3.04,4.667,train
NIA_SL_WORD1176_REAL14_R,안다,R,generated_from_REAL14_keypoint,1.75,3.04,4.667,train
NIA_SL_WORD1176_REAL14_U,안다,U,generated_from_REAL14_keypoint,1.75,3.04,4.667,validation
NIA_SL_WORD1184_REAL14_D,뚱뚱하다,D,generated_from_REAL14_keypoint,1.629,3.021,4.367,train
NIA_SL_WORD1184_REAL14_F,뚱뚱하다,F,generated_from_REAL14_keypoint,1.629,3.021,4.367,train
NIA_SL_WORD1184_REAL14_L,뚱뚱하다,L,generated_from_REAL14_keypoint,1.629,3.021,4.367,train
NIA_SL_WORD1184_REAL14_R,뚱뚱하다,R,generated_from_REAL14_keypoint,1.629,3.021,4.367,train
NIA_SL_WORD1184_REAL14_U,뚱뚱하다,U,generated_from_REAL14_keypoint,1.629,3.021,4.367,validation
NIA_SL_WORD1185_REAL14_D,알다,D,generated_from_REAL14_keypoint,1.641,2.811,4.4,train
NIA_SL_WORD1185_REAL14_F,알다,F,generated_from_REAL14_keypoint,1.641,2.811,4.4,train
NIA_SL_WORD1185_REAL14_L,알다,L,generated_from_REAL14_keypoint,1.641,2.811,4.4,train
NIA_SL_WORD1185_REAL14_R,알다,R,generated_from_REAL14_keypoint,1.641,2.811,4.4,train
NIA_SL_WORD1185_REAL14_U,알다,U,generated_from_REAL14_keypoint,1.641,2.811,4.4,validation
NIA_SL_WORD1187_REAL14_D,꿇다,D,generated_from_REAL14_keypoint,1.536,2.526,3.5,train
NIA_SL_WORD1187_REAL14_F,꿇다,F,generated_from_REAL14_keypoint,1.536,2.526,3.5,train
NIA_SL_WORD1187_REAL14_L,꿇다,L,generated_from_REAL14_keypoint,1.536,2.526,3.5,train
NIA_SL_WORD1187_REAL14_R,꿇다,R,generated_from_REAL14_keypoint,1.536,2.526,3.5,train
NIA_SL_WORD1187_REAL14_U,꿇다,U,generated_from_REAL14_keypoint,1.536,2.526,3.5,validation
NIA_SL_WORD1191_REAL14_D,좋다,D,generated_from_REAL14_keypoint,1.488,2.529,4.267,train
NIA_SL_WORD1191_REAL14_F,좋다,F,generated_from_REAL14_keypoint,1.488,2.529,4.267,train
NIA_SL_WORD1191_REAL14_L,좋다,L,generated_from_REAL14_keypoint,1.488,2.529,4.267,train
NIA_SL_WORD1191_REAL14_R,좋다,R,generated_from_REAL14_keypoint,1.488,2.529,4.267,train
NIA_SL_WORD1191_REAL14_U,좋다,U,generated_from_REAL14_keypoint,1.488,2.529,4.267,validation
NIA_SL_WORD1194_REAL14_D,알다,D,generated_from_REAL14_keypoint,1.807,3.148,4.834,train
NIA_SL_WORD1194_REAL14_F,알다,F,generated_from_REAL14_keypoint,1.807,3.148,4.834,train
NIA_SL_WORD1194_REAL14_L,알다,L,generated_from_REAL14_keypoint,1.807,3.148,4.834,train
NIA_SL_WORD1194_REAL14_R,알다,R,generated_from_REAL14_keypoint,1.807,3.148,4.834,train
NIA_SL_WORD1194_REAL14_U,알다,U,generated_from_REAL14_keypoint,1.807,3.148,4.834,validation
NIA_SL_WORD1197_REAL14_D,배고프다,D,generated_from_REAL14_keypoint,1.832,3.322,5.034,train
NIA_SL_WORD1197_REAL14_F,배고프다,F,generated_from_REAL14_keypoint,1.832,3.322,5.034,train
NIA_SL_WORD1197_REAL14_L,배고프다,L,generated_from_REAL14_keypoint,1.832,3.322,5.034,train
NIA_SL_WORD1197_REAL14_R,배고프다,R,generated_from_REAL14_keypoint,1.832,3.322,5.034,train
NIA_SL_WORD1197_REAL14_U,배고프다,U,generated_from_REAL14_keypoint,1.832,3.322,5.034,validation
NIA_SL_WORD1200_REAL14_D,배부르다,D,generated_from_REAL14_keypoint,1.553,2.862,4.534,train
NIA_SL_WORD1200_REAL14_F,배부르다,F,generated_from_REAL14_keypoint,1.553,2.862,4.534,train
NIA_SL_WORD1200_REAL14_L,배부르다,L,generated_from_REAL14_keypoint,1.553,2.862,4.534,train
NIA_SL_WORD1200_REAL14_R,배부르다,R,generated_from_REAL14_keypoint,1.553,2.862,4.534,train
NIA_SL_WORD1200_REAL14_U,배부르다,U,generated_from_REAL14_keypoint,1.553,2.862,4.534,validation
NIA_SL_WORD1205_REAL14_D,우습다,D,generated_from_REAL14_keypoint,1.711,2.974,4.8,train
NIA_SL_WORD1205_REAL14_F,우습다,F,generated_from_REAL14_keypoint,1.711,2.974,4.8,train
NIA_SL_WORD1205_REAL14_L,우습다,L,generated_from_REAL14_keypoint,1.711,2.974,4.8,train
NIA_SL_WORD1205_REAL14_R,우습다,R,generated_from_REAL14_keypoint,1.711,2.974,4.8,train
NIA_SL_WORD1205_REAL14_U,우습다,U,generated_from_REAL14_keypoint,1.711,2.974,4.8,validation
NIA_SL_WORD1206_REAL14_D,똑똑하다,D,generated_from_REAL14_keypoint,1.818,3.154,4.967,train
NIA_SL_WORD1206_REAL14_F,똑똑하다,F,generated_from_REAL14_keypoint,1.818,3.154,4.967,train
NIA_SL_WORD1206_REAL14_L,똑똑하다,L,generated_from_REAL14_keypoint,1.818,3.154,4.967,train
NIA_SL_WORD1206_REAL14_R,똑똑하다,R,generated_from_REAL14_keypoint,1.818,3.154,4.967,train
NIA_SL_WORD1206_REAL14_U,똑똑하다,U,generated_from_REAL14_keypoint,1.818,3.154,4.967,validation
NIA_SL_WORD1208_REAL14_D,애매하다,D,generated_from_REAL14_keypoint,1.646,2.822,4.8,train
NIA_SL_WORD1208_REAL14_F,애매하다,F,generated_from_REAL14_keypoint,1.646,2.822,4.8,train
NIA_SL_WORD1208_REAL14_L,애매하다,L,generated_from_REAL14_keypoint,1.646,2.822,4.8,train
NIA_SL_WORD1208_REAL14_R,애매하다,R,generated_from_REAL14_keypoint,1.646,2.822,4.8,train
NIA_SL_WORD1208_REAL14_U,애매하다,U,generated_from_REAL14_keypoint,1.646,2.822,4.8,validation
NIA_SL_WORD1209_REAL14_D,흔들리다,D,generated_from_REAL14_keypoint,1.661,3.015,4.667,train
NIA_SL_WORD1209_REAL14_F,흔들리다,F,generated_from_REAL14_keypoint,1.661,3.015,4.667,train
NIA_SL_WORD1209_REAL14_L,흔들리다,L,generated_from_REAL14_keypoint,1.661,3.015,4.667,train
NIA_SL_WORD1209_REAL14_R,흔들리다,R,generated_from_REAL14_keypoint,1.661,3.015,4.667,train
NIA_SL_WORD1209_REAL14_U,흔들리다,U,generated_from_REAL14_keypoint,1.661,3.015,4.667,validation
NIA_SL_WORD1211_REAL14_D,어렵다,D,generated_from_REAL14_keypoint,1.65,2.958,4.534,train
NIA_SL_WORD1211_REAL14_F,어렵다,F,generated_from_REAL14_keypoint,1.65,2.958,4.534,train
NIA_SL_WORD1211_REAL14_L,어렵다,L,generated_from_REAL14_keypoint,1.65,2.958,4.534,train
NIA_SL_WORD1211_REAL14_R,어렵다,R,generated_from_REAL14_keypoint,1.65,2.958,4.534,train
NIA_SL_WORD1211_REAL14_U,어렵다,U,generated_from_REAL14_keypoint,1.65,2.958,4.534,validation
NIA_SL_WORD1212_REAL14_D,지겹다,D,generated_from_REAL14_keypoint,1.693,2.881,4.767,train
NIA_SL_WORD1212_REAL14_F,지겹다,F,generated_from_REAL14_keypoint,1.693,2.881,4.767,train
NIA_SL_WORD1212_REAL14_L,지겹다,L,generated_from_REAL14_keypoint,1.693,2.881,4.767,train
NIA_SL_WORD1212_REAL14_R,지겹다,R,generated_from_REAL14_keypoint,1.693,2.881,4.767,train
NIA_SL_WORD1212_REAL14_U,지겹다,U,generated_from_REAL14_keypoint,1.693,2.881,4.767,validation
NIA_SL_WORD1213_REAL14_D,낳다,D,generated_from_REAL14_keypoint,1.583,2.885,4.6,train
NIA_SL_WORD1213_REAL14_F,낳다,F,generated_from_REAL14_keypoint,1.583,2.885,4.6,train
NIA_SL_WORD1213_REAL14_L,낳다,L,generated_from_REAL14_keypoint,1.583,2.885,4.6,train
NIA_SL_WORD1213_REAL14_R,낳다,R,generated_from_REAL14_keypoint,1.583,2.885,4.6,train
NIA_SL_WORD1213_REAL14_U,낳다,U,generated_from_REAL14_keypoint,1.583,2.885,4.6,validation
NIA_SL_WORD1214_REAL14_D,망설이다,D,generated_from_REAL14_keypoint,1.548,3.148,5.0,train
NIA_SL_WORD1214_REAL14_F,망설이다,F,generated_from_REAL14_keypoint,1.548,3.148,5.0,train
NIA_SL_WORD1214_REAL14_L,망설이다,L,generated_from_REAL14_keypoint,1.548,3.148,5.0,train
NIA_SL_WORD1214_REAL14_R,망설이다,R,generated_from_REAL14_keypoint,1.548,3.148,5.0,train
NIA_SL_WORD1214_REAL14_U,망설이다,U,generated_from_REAL14_keypoint,1.548,3.148,5.0,validation
NIA_SL_WORD1216_REAL14_D,친하다,D,generated_from_REAL14_keypoint,1.262,2.936,4.6,train
NIA_SL_WORD1216_REAL14_F,친하다,F,generated_from_REAL14_keypoint,1.262,2.936,4.6,train
NIA_SL_WORD1216_REAL14_L,친하다,L,generated_from_REAL14_keypoint,1.262,2.936,4.6,train
NIA_SL_WORD1216_REAL14_R,친하다,R,generated_from_REAL14_keypoint,1.262,2.936,4.6,train
NIA_SL_WORD1216_REAL14_U,친하다,U,generated_from_REAL14_keypoint,1.262,2.936,4.6,validation
NIA_SL_WORD1219_REAL14_D,냄새맡다,D,generated_from_REAL14_keypoint,1.463,3.029,4.8,train
NIA_SL_WORD1219_REAL14_F,냄새맡다,F,generated_from_REAL14_keypoint,1.463,3.029,4.8,train
NIA_SL_WORD1219_REAL14_L,냄새맡다,L,generated_from_REAL14_keypoint,1.463,3.029,4.8,train
NIA_SL_WORD1219_REAL14_R,냄새맡다,R,generated_from_REAL14_keypoint,1.463,3.029,4.8,train
NIA_SL_WORD1219_REAL14_U,냄새맡다,U,generated_from_REAL14_keypoint,1.463,3.029,4.8,validation
NIA_SL_WORD1220_REAL14_D,부럽다,D,generated_from_REAL14_keypoint,1.641,3.035,4.6,train
NIA_SL_WORD1220_REAL14_F,부럽다,F,generated_from_REAL14_keypoint,1.641,3.035,4.6,train
NIA_SL_WORD1220_REAL14_L,부럽다,L,generated_from_REAL14_keypoint,1.641,3.035,4.6,train
NIA_SL_WORD1220_REAL14_R,부럽다,R,generated_from_REAL14_keypoint,1.641,3.035,4.6,train
NIA_SL_WORD1220_REAL14_U,부럽다,U,generated_from_REAL14_keypoint,1.641,3.035,4.6,validation
NIA_SL_WORD1222_REAL14_D,힘들다,D,generated_from_REAL14_keypoint,1.752,2.917,4.734,train
NIA_SL_WORD1222_REAL14_F,힘들다,F,generated_from_REAL14_keypoint,1.752,2.917,4.734,train
NIA_SL_WORD1222_REAL14_L,힘들다,L,generated_from_REAL14_keypoint,1.752,2.917,4.734,train
NIA_SL_WORD1222_REAL14_R,힘들다,R,generated_from_REAL14_keypoint,1.752,2.917,4.734,train
NIA_SL_WORD1222_REAL14_U,힘들다,U,generated_from_REAL14_keypoint,1.752,2.917,4.734,validation
NIA_SL_WORD1224_REAL14_D,웃다,D,generated_from_REAL14_keypoint,1.884,3.175,5.067,train
NIA_SL_WORD1224_REAL14_F,웃다,F,generated_from_REAL14_keypoint,1.884,3.175,5.067,train
NIA_SL_WORD1224_REAL14_L,웃다,L,generated_from_REAL14_keypoint,1.884,3.175,5.067,train
NIA_SL_WORD1224_REAL14_R,웃다,R,generated_from_REAL14_keypoint,1.884,3.175,5.067,train
NIA_SL_WORD1224_REAL14_U,웃다,U,generated_from_REAL14_keypoint,1.884,3.175,5.067,validation
NIA_SL_WORD1227_REAL14_D,너그럽다,D,generated_from_REAL14_keypoint,1.711,2.996,4.934,train
NIA_SL_WORD1227_REAL14_F,너그럽다,F,generated_from_REAL14_keypoint,1.711,2.996,4.934,train
NIA_SL_WORD1227_REAL14_L,너그럽다,L,generated_from_REAL14_keypoint,1.711,2.996,4.934,train
NIA_SL_WORD1227_REAL14_R,너그럽다,R,generated_from_REAL14_keypoint,1.711,2.996,4.934,train
NIA_SL_WORD1227_REAL14_U,너그럽다,U,generated_from_REAL14_keypoint,1.711,2.996,4.934,validation
NIA_SL_WORD1229_REAL14_D,쓰러지다,D,generated_from_REAL14_keypoint,1.642,3.208,4.734,train
NIA_SL_WORD1229_REAL14_F,쓰러지다,F,generated_from_REAL14_keypoint,1.642,3.208,4.734,train
NIA_SL_WORD1229_REAL14_L,쓰러지다,L,generated_from_REAL14_keypoint,1.642,3.208,4.734,train
NIA_SL_WORD1229_REAL14_R,쓰러지다,R,generated_from_REAL14_keypoint,1.642,3.208,4.734,train
NIA_SL_WORD1229_REAL14_U,쓰러지다,U,generated_from_REAL14_keypoint,1.642,3.208,4.734,validation
NIA_SL_WORD1231_REAL14_D,나누다,D,generated_from_REAL14_keypoint,1.648,3.059,4.9,train
NIA_SL_WORD1231_REAL14_F,나누다,F,generated_from_REAL14_keypoint,1.648,3.059,4.9,train
NIA_SL_WORD1231_REAL14_L,나누다,L,generated_from_REAL14_keypoint,1.648,3.059,4.9,train
NIA_SL_WORD1231_REAL14_R,나누다,R,generated_from_REAL14_keypoint,1.648,3.059,4.9,train
NIA_SL_WORD1231_REAL14_U,나누다,U,generated_from_REAL14_keypoint,1.648,3.059,4.9,validation
NIA_SL_WORD1232_REAL14_D,쉽다,D,generated_from_REAL14_keypoint,1.527,2.835,4.6,train
NIA_SL_WORD1232_REAL14_F,쉽다,F,generated_from_REAL14_keypoint,1.527,2.835,4.6,train
NIA_SL_WORD1232_REAL14_L,쉽다,L,generated_from_REAL14_keypoint,1.527,2.835,4.6,train
NIA_SL_WORD1232_REAL14_R,쉽다,R,generated_from_REAL14_keypoint,1.527,2.835,4.6,train
NIA_SL_WORD1232_REAL14_U,쉽다,U,generated_from_REAL14_keypoint,1.527,2.835,4.6,validation
NIA_SL_WORD1233_REAL14_D,평가,D,generated_from_REAL14_keypoint,1.502,2.861,4.834,train
NIA_SL_WORD1233_REAL14_F,평가,F,generated_from_REAL14_keypoint,1.502,2.861,4.834,train
NIA_SL_WORD1233_REAL14_L,평가,L,generated_from_REAL14_keypoint,1.502,2.861,4.834,train
NIA_SL_WORD1233_REAL14_R,평가,R,generated_from_REAL14_keypoint,1.502,2.861,4.834,train
NIA_SL_WORD1233_REAL14_U,평가,U,generated_from_REAL14_keypoint,1.502,2.861,4.834,validation
NIA_SL_WORD1236_REAL14_D,화나다,D,generated_from_REAL14_keypoint,1.707,2.717,4.334,train
NIA_SL_WORD1236_REAL14_F,화나다,F,generated_from_REAL14_keypoint,1.707,2.717,4.334,train
NIA_SL_WORD1236_REAL14_L,화나다,L,generated_from_REAL14_keypoint,1.707,2.717,4.334,train
NIA_SL_WORD1236_REAL14_R,화나다,R,generated_from_REAL14_keypoint,1.707,2.717,4.334,train
NIA_SL_WORD1236_REAL14_U,화나다,U,generated_from_REAL14_keypoint,1.707,2.717,4.334,validation
NIA_SL_WORD1238_REAL14_D,짓밟다,D,generated_from_REAL14_keypoint,1.794,3.01,4.6,train
NIA_SL_WORD1238_REAL14_F,짓밟다,F,generated_from_REAL14_keypoint,1.794,3.01,4.6,train
NIA_SL_WORD1238_REAL14_L,짓밟다,L,generated_from_REAL14_keypoint,1.794,3.01,4.6,train
NIA_SL_WORD1238_REAL14_R,짓밟다,R,generated_from_REAL14_keypoint,1.794,3.01,4.6,train
NIA_SL_WORD1238_REAL14_U,짓밟다,U,generated_from_REAL14_keypoint,1.794,3.01,4.6,validation
NIA_SL_WORD1240_REAL14_D,놀라다,D,generated_from_REAL14_keypoint,1.542,2.644,4.267,train
NIA_SL_WORD1240_REAL14_F,놀라다,F,generated_from_REAL14_keypoint,1.542,2.644,4.267,train
NIA_SL_WORD1240_REAL14_L,놀라다,L,generated_from_REAL14_keypoint,1.542,2.644,4.267,train
NIA_SL_WORD1240_REAL14_R,놀라다,R,generated_from_REAL14_keypoint,1.542,2.644,4.267,train
NIA_SL_WORD1240_REAL14_U,놀라다,U,generated_from_REAL14_keypoint,1.542,2.644,4.267,validation
NIA_SL_WORD1244_REAL14_D,졸리다,D,generated_from_REAL14_keypoint,2.02,3.345,5.034,train
NIA_SL_WORD1244_REAL14_F,졸리다,F,generated_from_REAL14_keypoint,2.02,3.345,5.034,train
NIA_SL_WORD1244_REAL14_L,졸리다,L,generated_from_REAL14_keypoint,2.02,3.345,5.034,train
NIA_SL_WORD1244_REAL14_R,졸리다,R,generated_from_REAL14_keypoint,2.02,3.345,5.034,train
NIA_SL_WORD1244_REAL14_U,졸리다,U,generated_from_REAL14_keypoint,2.02,3.345,5.034,validation
NIA_SL_WORD1245_REAL14_D,잠자다,D,generated_from_REAL14_keypoint,1.701,3.009,4.7,train
NIA_SL_WORD1245_REAL14_F,잠자다,F,generated_from_REAL14_keypoint,1.701,3.009,4.7,train
NIA_SL_WORD1245_REAL14_L,잠자다,L,generated_from_REAL14_keypoint,1.701,3.009,4.7,train
NIA_SL_WORD1245_REAL14_R,잠자다,R,generated_from_REAL14_keypoint,1.701,3.009,4.7,train
NIA_SL_WORD1245_REAL14_U,잠자다,U,generated_from_REAL14_keypoint,1.701,3.009,4.7,validation
NIA_SL_WORD1246_REAL14_D,뺨맞다,D,generated_from_REAL14_keypoint,1.846,3.022,4.634,train
NIA_SL_WORD1246_REAL14_F,뺨맞다,F,generated_from_REAL14_keypoint,1.846,3.022,4.634,train
NIA_SL_WORD1246_REAL14_L,뺨맞다,L,generated_from_REAL14_keypoint,1.846,3.022,4.634,train
NIA_SL_WORD1246_REAL14_R,뺨맞다,R,generated_from_REAL14_keypoint,1.846,3.022,4.634,train
NIA_SL_WORD1246_REAL14_U,뺨맞다,U,generated_from_REAL14_keypoint,1.846,3.022,4.634,validation
NIA_SL_WORD1248_REAL14_D,춥다,D,generated_from_REAL14_keypoint,1.62,2.853,4.334,train
NIA_SL_WORD1248_REAL14_F,춥다,F,generated_from_REAL14_keypoint,1.62,2.853,4.334,train
NIA_SL_WORD1248_REAL14_L,춥다,L,generated_from_REAL14_keypoint,1.62,2.853,4.334,train
NIA_SL_WORD1248_REAL14_R,춥다,R,generated_from_REAL14_keypoint,1.62,2.853,4.334,train
NIA_SL_WORD1248_REAL14_U,춥다,U,generated_from_REAL14_keypoint,1.62,2.853,4.334,validation
NIA_SL_WORD1250_REAL14_D,몰리다,D,generated_from_REAL14_keypoint,1.817,3.033,5.0,train
NIA_SL_WORD1250_REAL14_F,몰리다,F,generated_from_REAL14_keypoint,1.817,3.033,5.0,train
NIA_SL_WORD1250_REAL14_L,몰리다,L,generated_from_REAL14_keypoint,1.817,3.033,5.0,train
NIA_SL_WORD1250_REAL14_R,몰리다,R,generated_from_REAL14_keypoint,1.817,3.033,5.0,train
NIA_SL_WORD1250_REAL14_U,몰리다,U,generated_from_REAL14_keypoint,1.817,3.033,5.0,validation
NIA_SL_WORD1254_REAL14_D,두근거리다,D,generated_from_REAL14_keypoint,1.831,3.099,4.8,train
NIA_SL_WORD1254_REAL14_F,두근거리다,F,generated_from_REAL14_keypoint,1.831,3.099,4.8,train
NIA_SL_WORD1254_REAL14_L,두근거리다,L,generated_from_REAL14_keypoint,1.831,3.099,4.8,train
NIA_SL_WORD1254_REAL14_R,두근거리다,R,generated_from_REAL14_keypoint,1.831,3.099,4.8,train
NIA_SL_WORD1254_REAL14_U,두근거리다,U,generated_from_REAL14_keypoint,1.831,3.099,4.8,validation
NIA_SL_WORD1255_REAL14_D,짜증,D,generated_from_REAL14_keypoint,1.694,2.939,4.567,train
NIA_SL_WORD1255_REAL14_F,짜증,F,generated_from_REAL14_keypoint,1.694,2.939,4.567,train
NIA_SL_WORD1255_REAL14_L,짜증,L,generated_from_REAL14_keypoint,1.694,2.939,4.567,train
NIA_SL_WORD1255_REAL14_R,짜증,R,generated_from_REAL14_keypoint,1.694,2.939,4.567,train
NIA_SL_WORD1255_REAL14_U,짜증,U,generated_from_REAL14_keypoint,1.694,2.939,4.567,validation
NIA_SL_WORD1258_REAL14_D,훑어보다,D,generated_from_REAL14_keypoint,1.579,2.921,4.4,train
NIA_SL_WORD1258_REAL14_F,훑어보다,F,generated_from_REAL14_keypoint,1.579,2.921,4.4,train
NIA_SL_WORD1258_REAL14_L,훑어보다,L,generated_from_REAL14_keypoint,1.579,2.921,4.4,train
NIA_SL_WORD1258_REAL14_R,훑어보다,R,generated_from_REAL14_keypoint,1.579,2.921,4.4,train
NIA_SL_WORD1258_REAL14_U,훑어보다,U,generated_from_REAL14_keypoint,1.579,2.921,4.4,validation
NIA_SL_WORD1261_REAL14_D,참다,D,generated_from_REAL14_keypoint,2.302,3.587,5.267,train
NIA_SL_WORD1261_REAL14_F,참다,F,generated_from_REAL14_keypoint,2.302,3.587,5.267,train
NIA_SL_WORD1261_REAL14_L,참다,L,generated_from_REAL14_keypoint,2.302,3.587,5.267,train
NIA_SL_WORD1261_REAL14_R,참다,R,generated_from_REAL14_keypoint,2.302,3.587,5.267,train
NIA_SL_WORD1261_REAL14_U,참다,U,generated_from_REAL14_keypoint,2.302,3.587,5.267,validation
