scenario,segment_index,segment_name,expected,spatial_variant,segment_variant,start_sec,end_sec,duration_sec,hand_frames,pred_label,pred_conf,target_conf,target_rank,top5,top1_hit
merge3,1,소화불량,소화불량,zoom1.20,extend_tail_0.2,0.0,4.7,4.7,57,소화불량,0.9925897121429443,0.9925897121429443,1,"[{""label"": ""소화불량"", ""confidence"": 0.9925897121429443}, {""label"": ""특명"", ""confidence"": 0.0019553210586309433}, {""label"": ""군책"", ""confidence"": 0.0011376910842955112}, {""label"": ""촉박"", ""confidence"": 0.00058707594871521}, {""label"": ""종로3가"", ""confidence"": 0.0004264755407348275}]",True
merge3,1,소화불량,소화불량,zoom1.20,extend_both_0.2,0.0,4.7,4.7,57,소화불량,0.9925897121429443,0.9925897121429443,1,"[{""label"": ""소화불량"", ""confidence"": 0.9925897121429443}, {""label"": ""특명"", ""confidence"": 0.0019553210586309433}, {""label"": ""군책"", ""confidence"": 0.0011376910842955112}, {""label"": ""촉박"", ""confidence"": 0.00058707594871521}, {""label"": ""종로3가"", ""confidence"": 0.0004264755407348275}]",True
merge3,1,소화불량,소화불량,zoom1.20,shift_left_0.2,0.0,4.3,4.3,52,소화불량,0.988182008266449,0.988182008266449,1,"[{""label"": ""소화불량"", ""confidence"": 0.988182008266449}, {""label"": ""특명"", ""confidence"": 0.0024792205076664686}, {""label"": ""종로3가"", ""confidence"": 0.0015741941751912236}, {""label"": ""촉박"", ""confidence"": 0.0011006512213498354}, {""label"": ""군책"", ""confidence"": 0.00109531928319484}]",True
merge3,1,소화불량,소화불량,zoom1.20,shift_right_0.2,0.2,4.7,4.5,54,소화불량,0.9924446940422058,0.9924446940422058,1,"[{""label"": ""소화불량"", ""confidence"": 0.9924446940422058}, {""label"": ""특명"", ""confidence"": 0.0015045229811221361}, {""label"": ""군책"", ""confidence"": 0.0010249628685414791}, {""label"": ""촉박"", ""confidence"": 0.0005775943282060325}, {""label"": ""마산"", ""confidence"": 0.0003511877148412168}]",True
merge3,2,어떻게,어떻게,zoom1.20,base,4.5,7.233,2.733,32,가깝다,0.2364313304424286,0.042311765253543854,7,"[{""label"": ""가깝다"", ""confidence"": 0.2364313304424286}, {""label"": ""적중하다"", ""confidence"": 0.18440282344818115}, {""label"": ""담당"", ""confidence"": 0.11945702135562897}, {""label"": ""뽀뽀"", ""confidence"": 0.10276099294424057}, {""label"": ""밥솥"", ""confidence"": 0.060556355863809586}]",False
merge3,2,어떻게,어떻게,zoom1.20,trim_head_0.2,4.7,7.233,2.533,29,낙인,0.7150371670722961,0.0007984141120687127,36,"[{""label"": ""낙인"", ""confidence"": 0.7150371670722961}, {""label"": ""매일매일"", ""confidence"": 0.056420113891363144}, {""label"": ""밥솥"", ""confidence"": 0.02573138289153576}, {""label"": ""야단치다"", ""confidence"": 0.025511477142572403}, {""label"": ""시집"", ""confidence"": 0.018831443041563034}]",False
merge3,2,어떻게,어떻게,zoom1.20,trim_tail_0.2,4.5,7.033,2.533,30,가깝다,0.2417416125535965,0.040689222514629364,7,"[{""label"": ""가깝다"", ""confidence"": 0.2417416125535965}, {""label"": ""적중하다"", ""confidence"": 0.18537303805351257}, {""label"": ""담당"", ""confidence"": 0.11854714900255203}, {""label"": ""뽀뽀"", ""confidence"": 0.09947659820318222}, {""label"": ""밥솥"", ""confidence"": 0.06070336699485779}]",False
merge3,2,어떻게,어떻게,zoom1.20,trim_both_0.2,4.7,7.033,2.333,27,낙인,0.7416336536407471,0.0006312765181064606,37,"[{""label"": ""낙인"", ""confidence"": 0.7416336536407471}, {""label"": ""매일매일"", ""confidence"": 0.05270073190331459}, {""label"": ""야단치다"", ""confidence"": 0.022956155240535736}, {""label"": ""밥솥"", ""confidence"": 0.01782631129026413}, {""label"": ""시집"", ""confidence"": 0.01636589504778385}]",False
merge3,2,어떻게,어떻게,zoom1.20,trim_head_0.4,4.9,7.233,2.333,27,낙인,0.15544308722019196,5.2393588703125715e-05,447,"[{""label"": ""낙인"", ""confidence"": 0.15544308722019196}, {""label"": ""주정뱅이"", ""confidence"": 0.13110709190368652}, {""label"": ""야단치다"", ""confidence"": 0.11246226727962494}, {""label"": ""가다"", ""confidence"": 0.09935898333787918}, {""label"": ""결혼"", ""confidence"": 0.08702021837234497}]",False
merge3,2,어떻게,어떻게,zoom1.20,trim_tail_0.4,4.5,6.833,2.333,27,가깝다,0.24252399802207947,0.04073271527886391,7,"[{""label"": ""가깝다"", ""confidence"": 0.24252399802207947}, {""label"": ""적중하다"", ""confidence"": 0.18061254918575287}, {""label"": ""담당"", ""confidence"": 0.12436722218990326}, {""label"": ""뽀뽀"", ""confidence"": 0.0975019633769989}, {""label"": ""밥솥"", ""confidence"": 0.06250714510679245}]",False
merge3,2,어떻게,어떻게,zoom1.20,trim_both_0.4,4.9,6.833,1.933,22,낙인,0.2003355622291565,4.7115801862673834e-05,468,"[{""label"": ""낙인"", ""confidence"": 0.2003355622291565}, {""label"": ""주정뱅이"", ""confidence"": 0.15055927634239197}, {""label"": ""야단치다"", ""confidence"": 0.11253980547189713}, {""label"": ""가다"", ""confidence"": 0.07097768783569336}, {""label"": ""결혼"", ""confidence"": 0.06235889345407486}]",False
merge3,2,어떻게,어떻게,zoom1.20,extend_head_0.2,4.3,7.233,2.933,34,담당,0.20986054837703705,0.013576099649071693,15,"[{""label"": ""담당"", ""confidence"": 0.20986054837703705}, {""label"": ""적중하다"", ""confidence"": 0.20637930929660797}, {""label"": ""곰방대"", ""confidence"": 0.11701056361198425}, {""label"": ""가깝다"", ""confidence"": 0.08754164725542068}, {""label"": ""꼴사납다"", ""confidence"": 0.05910723656415939}]",False
merge3,2,어떻게,어떻게,zoom1.20,extend_tail_0.2,4.5,7.433,2.933,35,가깝다,0.30409058928489685,0.03427495062351227,9,"[{""label"": ""가깝다"", ""confidence"": 0.30409058928489685}, {""label"": ""뽀뽀"", ""confidence"": 0.10555656999349594}, {""label"": ""적중하다"", ""confidence"": 0.08831027150154114}, {""label"": ""담당"", ""confidence"": 0.06618019938468933}, {""label"": ""꼴사납다"", ""confidence"": 0.0625239685177803}]",False
merge3,2,어떻게,어떻게,zoom1.20,extend_both_0.2,4.3,7.433,3.133,37,담당,0.23914571106433868,0.020119881257414818,9,"[{""label"": ""담당"", ""confidence"": 0.23914571106433868}, {""label"": ""가깝다"", ""confidence"": 0.23740145564079285}, {""label"": ""적중하다"", ""confidence"": 0.08322583138942719}, {""label"": ""뽀뽀"", ""confidence"": 0.07827504724264145}, {""label"": ""밥솥"", ""confidence"": 0.059820596128702164}]",False
merge3,2,어떻게,어떻게,zoom1.20,shift_left_0.2,4.3,7.033,2.733,32,담당,0.23885312676429749,0.01482902280986309,9,"[{""label"": ""담당"", ""confidence"": 0.23885312676429749}, {""label"": ""적중하다"", ""confidence"": 0.20802167057991028}, {""label"": ""가깝다"", ""confidence"": 0.14963477849960327}, {""label"": ""꼴사납다"", ""confidence"": 0.0738922655582428}, {""label"": ""곰방대"", ""confidence"": 0.07349785417318344}]",False
merge3,2,어떻게,어떻게,zoom1.20,shift_right_0.2,4.7,7.433,2.733,32,낙인,0.6468329429626465,0.0006248133140616119,46,"[{""label"": ""낙인"", ""confidence"": 0.6468329429626465}, {""label"": ""매일매일"", ""confidence"": 0.07583298534154892}, {""label"": ""밥솥"", ""confidence"": 0.04096285626292229}, {""label"": ""야단치다"", ""confidence"": 0.028032450005412102}, {""label"": ""가다"", ""confidence"": 0.02647971175611019}]",False
merge3,3,치료,치료,zoom1.20,base,7.233,11.233,4.0,45,면역,0.37725594639778137,0.07890719175338745,2,"[{""label"": ""면역"", ""confidence"": 0.37725594639778137}, {""label"": ""치료"", ""confidence"": 0.07890719175338745}, {""label"": ""치료법"", ""confidence"": 0.035142380744218826}, {""label"": ""주목"", ""confidence"": 0.03148160129785538}, {""label"": ""병문안"", ""confidence"": 0.018115641549229622}]",False
merge3,3,치료,치료,zoom1.20,trim_head_0.2,7.433,11.233,3.8,42,면역,0.3485034108161926,0.15588176250457764,2,"[{""label"": ""면역"", ""confidence"": 0.3485034108161926}, {""label"": ""치료"", ""confidence"": 0.15588176250457764}, {""label"": ""치료법"", ""confidence"": 0.050244998186826706}, {""label"": ""주목"", ""confidence"": 0.036319561302661896}, {""label"": ""병문안"", ""confidence"": 0.026873594149947166}]",False
merge3,3,치료,치료,zoom1.20,trim_tail_0.2,7.233,11.065,3.832,43,면역,0.19909979403018951,0.0781526267528534,3,"[{""label"": ""면역"", ""confidence"": 0.19909979403018951}, {""label"": ""주목"", ""confidence"": 0.11168359220027924}, {""label"": ""치료"", ""confidence"": 0.0781526267528534}, {""label"": ""치료법"", ""confidence"": 0.04835108295083046}, {""label"": ""경북"", ""confidence"": 0.025209590792655945}]",False
merge3,3,치료,치료,zoom1.20,trim_both_0.2,7.433,11.065,3.632,40,면역,0.3889312744140625,0.12695477902889252,2,"[{""label"": ""면역"", ""confidence"": 0.3889312744140625}, {""label"": ""치료"", ""confidence"": 0.12695477902889252}, {""label"": ""치료법"", ""confidence"": 0.042917922139167786}, {""label"": ""병문안"", ""confidence"": 0.03780319541692734}, {""label"": ""주목"", ""confidence"": 0.022939296439290047}]",False
merge3,3,치료,치료,zoom1.20,trim_head_0.4,7.633,11.233,3.6,40,면역,0.450102835893631,0.1335846483707428,3,"[{""label"": ""면역"", ""confidence"": 0.450102835893631}, {""label"": ""치료법"", ""confidence"": 0.1395210325717926}, {""label"": ""치료"", ""confidence"": 0.1335846483707428}, {""label"": ""병문안"", ""confidence"": 0.03985011577606201}, {""label"": ""강릉시청"", ""confidence"": 0.012571005150675774}]",False
merge3,3,치료,치료,zoom1.20,trim_tail_0.4,7.233,10.865,3.632,41,주목,0.20526185631752014,0.017900928854942322,8,"[{""label"": ""주목"", ""confidence"": 0.20526185631752014}, {""label"": ""면역"", ""confidence"": 0.05847407877445221}, {""label"": ""경북"", ""confidence"": 0.05801903083920479}, {""label"": ""무궁화"", ""confidence"": 0.04230714589357376}, {""label"": ""희미"", ""confidence"": 0.027226915583014488}]",False
merge3,3,치료,치료,zoom1.20,trim_both_0.4,7.633,10.865,3.232,36,면역,0.4055945575237274,0.13292230665683746,2,"[{""label"": ""면역"", ""confidence"": 0.4055945575237274}, {""label"": ""치료"", ""confidence"": 0.13292230665683746}, {""label"": ""치료법"", ""confidence"": 0.08748305588960648}, {""label"": ""병문안"", ""confidence"": 0.057284656912088394}, {""label"": ""놀랍다"", ""confidence"": 0.01188570261001587}]",False
merge3,3,치료,치료,zoom1.20,extend_head_0.2,7.033,11.233,4.2,47,면역,0.31123802065849304,0.053252846002578735,3,"[{""label"": ""면역"", ""confidence"": 0.31123802065849304}, {""label"": ""치료법"", ""confidence"": 0.1033303514122963}, {""label"": ""치료"", ""confidence"": 0.053252846002578735}, {""label"": ""곰방대"", ""confidence"": 0.050635430961847305}, {""label"": ""강릉시청"", ""confidence"": 0.042974550276994705}]",False
merge3,3,치료,치료,zoom1.20,extend_tail_0.2,7.233,11.233,4.0,45,면역,0.37725594639778137,0.07890719175338745,2,"[{""label"": ""면역"", ""confidence"": 0.37725594639778137}, {""label"": ""치료"", ""confidence"": 0.07890719175338745}, {""label"": ""치료법"", ""confidence"": 0.035142380744218826}, {""label"": ""주목"", ""confidence"": 0.03148160129785538}, {""label"": ""병문안"", ""confidence"": 0.018115641549229622}]",False
merge3,3,치료,치료,zoom1.20,extend_both_0.2,7.033,11.233,4.2,47,면역,0.31123802065849304,0.053252846002578735,3,"[{""label"": ""면역"", ""confidence"": 0.31123802065849304}, {""label"": ""치료법"", ""confidence"": 0.1033303514122963}, {""label"": ""치료"", ""confidence"": 0.053252846002578735}, {""label"": ""곰방대"", ""confidence"": 0.050635430961847305}, {""label"": ""강릉시청"", ""confidence"": 0.042974550276994705}]",False
merge3,3,치료,치료,zoom1.20,shift_left_0.2,7.033,11.065,4.032,45,면역,0.255827933549881,0.17004281282424927,3,"[{""label"": ""면역"", ""confidence"": 0.255827933549881}, {""label"": ""치료법"", ""confidence"": 0.22284619510173798}, {""label"": ""치료"", ""confidence"": 0.17004281282424927}, {""label"": ""병문안"", ""confidence"": 0.040951717644929886}, {""label"": ""곰방대"", ""confidence"": 0.02690262347459793}]",False
merge3,3,치료,치료,zoom1.20,shift_right_0.2,7.433,11.233,3.8,42,면역,0.3485034108161926,0.15588176250457764,2,"[{""label"": ""면역"", ""confidence"": 0.3485034108161926}, {""label"": ""치료"", ""confidence"": 0.15588176250457764}, {""label"": ""치료법"", ""confidence"": 0.050244998186826706}, {""label"": ""주목"", ""confidence"": 0.036319561302661896}, {""label"": ""병문안"", ""confidence"": 0.026873594149947166}]",False
merge3,1,소화불량,소화불량,zoom1.10_hflip,base,0.0,4.5,4.5,54,불신,0.7123398184776306,7.419583312184841e-07,1506,"[{""label"": ""불신"", ""confidence"": 0.7123398184776306}, {""label"": ""유명무실"", ""confidence"": 0.04483611509203911}, {""label"": ""소심"", ""confidence"": 0.03574701398611069}, {""label"": ""오른쪽"", ""confidence"": 0.02509194239974022}, {""label"": ""챔피언"", ""confidence"": 0.019122762605547905}]",False
merge3,1,소화불량,소화불량,zoom1.10_hflip,trim_head_0.2,0.2,4.5,4.3,51,불신,0.5948511958122253,9.808679806155851e-07,1619,"[{""label"": ""불신"", ""confidence"": 0.5948511958122253}, {""label"": ""유명무실"", ""confidence"": 0.05512962490320206}, {""label"": ""강원도"", ""confidence"": 0.04813814163208008}, {""label"": ""불필요"", ""confidence"": 0.039731714874506}, {""label"": ""챔피언"", ""confidence"": 0.01980777084827423}]",False
merge3,1,소화불량,소화불량,zoom1.10_hflip,trim_tail_0.2,0.0,4.3,4.3,52,소심,0.321274995803833,6.714546429975599e-07,1725,"[{""label"": ""소심"", ""confidence"": 0.321274995803833}, {""label"": ""불신"", ""confidence"": 0.30728864669799805}, {""label"": ""오른쪽"", ""confidence"": 0.06765548884868622}, {""label"": ""챔피언"", ""confidence"": 0.02450917474925518}, {""label"": ""과태료"", ""confidence"": 0.023103246465325356}]",False
merge3,1,소화불량,소화불량,zoom1.10_hflip,trim_both_0.2,0.2,4.3,4.1,49,불신,0.3799954652786255,6.863872386020375e-07,1916,"[{""label"": ""불신"", ""confidence"": 0.3799954652786255}, {""label"": ""소심"", ""confidence"": 0.08130916208028793}, {""label"": ""챔피언"", ""confidence"": 0.0567040741443634}, {""label"": ""유명무실"", ""confidence"": 0.054471902549266815}, {""label"": ""오른쪽"", ""confidence"": 0.04445663467049599}]",False
merge3,1,소화불량,소화불량,zoom1.10_hflip,trim_head_0.4,0.4,4.5,4.1,49,불신,0.4856887459754944,1.1776413657571538e-06,1720,"[{""label"": ""불신"", ""confidence"": 0.4856887459754944}, {""label"": ""강원도"", ""confidence"": 0.05336625874042511}, {""label"": ""유명무실"", ""confidence"": 0.050538498908281326}, {""label"": ""불필요"", ""confidence"": 0.03714354708790779}, {""label"": ""과태료"", ""confidence"": 0.029357194900512695}]",False
merge3,1,소화불량,소화불량,zoom1.10_hflip,trim_tail_0.4,0.0,4.1,4.1,50,소심,0.16589173674583435,1.405288230671431e-06,1783,"[{""label"": ""소심"", ""confidence"": 0.16589173674583435}, {""label"": ""챔피언"", ""confidence"": 0.13349926471710205}, {""label"": ""불신"", ""confidence"": 0.13147570192813873}, {""label"": ""팔십오억"", ""confidence"": 0.046105850487947464}, {""label"": ""황소고집"", ""confidence"": 0.033042002469301224}]",False
merge3,1,소화불량,소화불량,zoom1.10_hflip,trim_both_0.4,0.4,4.1,3.7,45,불신,0.24372412264347076,1.1801218988694018e-06,1943,"[{""label"": ""불신"", ""confidence"": 0.24372412264347076}, {""label"": ""유명무실"", ""confidence"": 0.07418210059404373}, {""label"": ""강원도"", ""confidence"": 0.06454746425151825}, {""label"": ""광업"", ""confidence"": 0.03802316263318062}, {""label"": ""과태료"", ""confidence"": 0.03755839169025421}]",False
merge3,1,소화불량,소화불량,zoom1.10_hflip,extend_head_0.2,0.0,4.5,4.5,54,불신,0.7123398184776306,7.419583312184841e-07,1506,"[{""label"": ""불신"", ""confidence"": 0.7123398184776306}, {""label"": ""유명무실"", ""confidence"": 0.04483611509203911}, {""label"": ""소심"", ""confidence"": 0.03574701398611069}, {""label"": ""오른쪽"", ""confidence"": 0.02509194239974022}, {""label"": ""챔피언"", ""confidence"": 0.019122762605547905}]",False
merge3,1,소화불량,소화불량,zoom1.10_hflip,extend_tail_0.2,0.0,4.7,4.7,57,불신,0.7992851734161377,1.5432399322889978e-06,1180,"[{""label"": ""불신"", ""confidence"": 0.7992851734161377}, {""label"": ""소심"", ""confidence"": 0.024056077003479004}, {""label"": ""유명무실"", ""confidence"": 0.02301865443587303}, {""label"": ""오른쪽"", ""confidence"": 0.010098930448293686}, {""label"": ""과태료"", ""confidence"": 0.009532048366963863}]",False
merge3,1,소화불량,소화불량,zoom1.10_hflip,extend_both_0.2,0.0,4.7,4.7,57,불신,0.7992851734161377,1.5432399322889978e-06,1180,"[{""label"": ""불신"", ""confidence"": 0.7992851734161377}, {""label"": ""소심"", ""confidence"": 0.024056077003479004}, {""label"": ""유명무실"", ""confidence"": 0.02301865443587303}, {""label"": ""오른쪽"", ""confidence"": 0.010098930448293686}, {""label"": ""과태료"", ""confidence"": 0.009532048366963863}]",False
merge3,1,소화불량,소화불량,zoom1.10_hflip,shift_left_0.2,0.0,4.3,4.3,52,소심,0.321274995803833,6.714546429975599e-07,1725,"[{""label"": ""소심"", ""confidence"": 0.321274995803833}, {""label"": ""불신"", ""confidence"": 0.30728864669799805}, {""label"": ""오른쪽"", ""confidence"": 0.06765548884868622}, {""label"": ""챔피언"", ""confidence"": 0.02450917474925518}, {""label"": ""과태료"", ""confidence"": 0.023103246465325356}]",False
merge3,1,소화불량,소화불량,zoom1.10_hflip,shift_right_0.2,0.2,4.7,4.5,54,불신,0.5862472653388977,2.242470145574771e-06,1247,"[{""label"": ""불신"", ""confidence"": 0.5862472653388977}, {""label"": ""강원도"", ""confidence"": 0.10190093517303467}, {""label"": ""불필요"", ""confidence"": 0.03958854824304581}, {""label"": ""팔십억"", ""confidence"": 0.028171392157673836}, {""label"": ""유명무실"", ""confidence"": 0.023464743047952652}]",False
merge3,2,어떻게,어떻게,zoom1.10_hflip,base,4.5,7.233,2.733,33,뉴질랜드,0.10509813576936722,0.0015186279779300094,95,"[{""label"": ""뉴질랜드"", ""confidence"": 0.10509813576936722}, {""label"": ""생계"", ""confidence"": 0.06663442403078079}, {""label"": ""관악"", ""confidence"": 0.056568730622529984}, {""label"": ""삼십억"", ""confidence"": 0.04868202656507492}, {""label"": ""오빠"", ""confidence"": 0.02545185200870037}]",False
merge3,2,어떻게,어떻게,zoom1.10_hflip,trim_head_0.2,4.7,7.233,2.533,30,뉴질랜드,0.28937622904777527,0.00025354736135341227,309,"[{""label"": ""뉴질랜드"", ""confidence"": 0.28937622904777527}, {""label"": ""관악"", ""confidence"": 0.057306572794914246}, {""label"": ""달성"", ""confidence"": 0.04216167330741882}, {""label"": ""성북구지부"", ""confidence"": 0.027445277199149132}, {""label"": ""사라지다"", ""confidence"": 0.02525205910205841}]",False
merge3,2,어떻게,어떻게,zoom1.10_hflip,trim_tail_0.2,4.5,7.033,2.533,31,생계,0.07182563841342926,0.0016622468829154968,90,"[{""label"": ""생계"", ""confidence"": 0.07182563841342926}, {""label"": ""뉴질랜드"", ""confidence"": 0.06043827533721924}, {""label"": ""관악"", ""confidence"": 0.042051155120134354}, {""label"": ""형"", ""confidence"": 0.03466126695275307}, {""label"": ""오빠"", ""confidence"": 0.029497994109988213}]",False
merge3,2,어떻게,어떻게,zoom1.10_hflip,trim_both_0.2,4.7,7.033,2.333,28,뉴질랜드,0.290265828371048,0.0002488156605977565,318,"[{""label"": ""뉴질랜드"", ""confidence"": 0.290265828371048}, {""label"": ""관악"", ""confidence"": 0.05512646585702896}, {""label"": ""달성"", ""confidence"": 0.04187694191932678}, {""label"": ""성북구지부"", ""confidence"": 0.02655673213303089}, {""label"": ""사라지다"", ""confidence"": 0.023807387799024582}]",False
merge3,2,어떻게,어떻게,zoom1.10_hflip,trim_head_0.4,4.9,7.233,2.333,28,야단치다,0.13012747466564178,0.0004363411571830511,209,"[{""label"": ""야단치다"", ""confidence"": 0.13012747466564178}, {""label"": ""불면"", ""confidence"": 0.052727289497852325}, {""label"": ""집중"", ""confidence"": 0.04402103275060654}, {""label"": ""무자격"", ""confidence"": 0.03928761929273605}, {""label"": ""성북구지부"", ""confidence"": 0.03667236864566803}]",False
merge3,2,어떻게,어떻게,zoom1.10_hflip,trim_tail_0.4,4.5,6.833,2.333,28,생계,0.07346463203430176,0.001670807832852006,90,"[{""label"": ""생계"", ""confidence"": 0.07346463203430176}, {""label"": ""뉴질랜드"", ""confidence"": 0.0571695938706398}, {""label"": ""관악"", ""confidence"": 0.038658980280160904}, {""label"": ""형"", ""confidence"": 0.035276830196380615}, {""label"": ""오빠"", ""confidence"": 0.02964245341718197}]",False
merge3,2,어떻게,어떻게,zoom1.10_hflip,trim_both_0.4,4.9,6.833,1.933,23,야단치다,0.12450969964265823,0.00043165317038074136,219,"[{""label"": ""야단치다"", ""confidence"": 0.12450969964265823}, {""label"": ""불면"", ""confidence"": 0.04856767877936363}, {""label"": ""집중"", ""confidence"": 0.04314050450921059}, {""label"": ""무자격"", ""confidence"": 0.03935937583446503}, {""label"": ""성북구지부"", ""confidence"": 0.033857494592666626}]",False
merge3,2,어떻게,어떻게,zoom1.10_hflip,extend_head_0.2,4.3,7.233,2.933,35,사백억,0.18090997636318207,0.0002157965791411698,358,"[{""label"": ""사백억"", ""confidence"": 0.18090997636318207}, {""label"": ""삼백억"", ""confidence"": 0.14512920379638672}, {""label"": ""생계"", ""confidence"": 0.06546753644943237}, {""label"": ""관악"", ""confidence"": 0.0398222953081131}, {""label"": ""고조할아버지"", ""confidence"": 0.030771460384130478}]",False
merge3,2,어떻게,어떻게,zoom1.10_hflip,extend_tail_0.2,4.5,7.433,2.933,36,관악,0.09208120405673981,0.0008244152995757759,171,"[{""label"": ""관악"", ""confidence"": 0.09208120405673981}, {""label"": ""뉴질랜드"", ""confidence"": 0.05878838151693344}, {""label"": ""삼십억"", ""confidence"": 0.04120231419801712}, {""label"": ""성북구지부"", ""confidence"": 0.03367867320775986}, {""label"": ""생계"", ""confidence"": 0.02766931615769863}]",False
merge3,2,어떻게,어떻게,zoom1.10_hflip,extend_both_0.2,4.3,7.433,3.133,38,사백억,0.11287032067775726,0.0002695649163797498,383,"[{""label"": ""사백억"", ""confidence"": 0.11287032067775726}, {""label"": ""삼백억"", ""confidence"": 0.08333685994148254}, {""label"": ""생계"", ""confidence"": 0.0675477460026741}, {""label"": ""팔백억"", ""confidence"": 0.03162362426519394}, {""label"": ""고조할아버지"", ""confidence"": 0.026582973077893257}]",False
merge3,2,어떻게,어떻게,zoom1.10_hflip,shift_left_0.2,4.3,7.033,2.733,33,사백억,0.250873327255249,0.00017583843145985156,348,"[{""label"": ""사백억"", ""confidence"": 0.250873327255249}, {""label"": ""삼백억"", ""confidence"": 0.12049254029989243}, {""label"": ""생계"", ""confidence"": 0.11230411380529404}, {""label"": ""팔백억"", ""confidence"": 0.041589830070734024}, {""label"": ""고조할아버지"", ""confidence"": 0.022800911217927933}]",False
merge3,2,어떻게,어떻게,zoom1.10_hflip,shift_right_0.2,4.7,7.433,2.733,33,뉴질랜드,0.16084657609462738,0.0003545343060977757,213,"[{""label"": ""뉴질랜드"", ""confidence"": 0.16084657609462738}, {""label"": ""사라지다"", ""confidence"": 0.10427431762218475}, {""label"": ""달성"", ""confidence"": 0.0852908119559288}, {""label"": ""관악"", ""confidence"": 0.06547785550355911}, {""label"": ""결혼"", ""confidence"": 0.04622804373502731}]",False
merge3,3,치료,치료,zoom1.10_hflip,base,7.233,11.233,4.0,46,매형,0.6259556412696838,3.9532938700403975e-08,2644,"[{""label"": ""매형"", ""confidence"": 0.6259556412696838}, {""label"": ""제부"", ""confidence"": 0.12302123755216599}, {""label"": ""십오억"", ""confidence"": 0.11246293783187866}, {""label"": ""고조할아버지"", ""confidence"": 0.018347658216953278}, {""label"": ""이십오억"", ""confidence"": 0.013560233637690544}]",False
merge3,3,치료,치료,zoom1.10_hflip,trim_head_0.2,7.433,11.233,3.8,43,매형,0.2987019419670105,5.8387833234974096e-08,2872,"[{""label"": ""매형"", ""confidence"": 0.2987019419670105}, {""label"": ""십오억"", ""confidence"": 0.18344110250473022}, {""label"": ""제부"", ""confidence"": 0.1663573533296585}, {""label"": ""고조할아버지"", ""confidence"": 0.05141532048583031}, {""label"": ""이십오억"", ""confidence"": 0.0316924974322319}]",False
merge3,3,치료,치료,zoom1.10_hflip,trim_tail_0.2,7.233,11.065,3.832,44,십오억,0.26377955079078674,1.0483510237691007e-07,2725,"[{""label"": ""십오억"", ""confidence"": 0.26377955079078674}, {""label"": ""매형"", ""confidence"": 0.23578663170337677}, {""label"": ""제부"", ""confidence"": 0.17067371308803558}, {""label"": ""이십오억"", ""confidence"": 0.037980612367391586}, {""label"": ""고조할아버지"", ""confidence"": 0.03570453077554703}]",False
merge3,3,치료,치료,zoom1.10_hflip,trim_both_0.2,7.433,11.065,3.632,41,매형,0.4722442030906677,4.647827722692455e-08,2747,"[{""label"": ""매형"", ""confidence"": 0.4722442030906677}, {""label"": ""십오억"", ""confidence"": 0.19886994361877441}, {""label"": ""제부"", ""confidence"": 0.13663111627101898}, {""label"": ""이십오억"", ""confidence"": 0.023556360974907875}, {""label"": ""고조할아버지"", ""confidence"": 0.02199399657547474}]",False
merge3,3,치료,치료,zoom1.10_hflip,trim_head_0.4,7.633,11.233,3.6,41,매형,0.5079211592674255,3.0685473717539935e-08,2845,"[{""label"": ""매형"", ""confidence"": 0.5079211592674255}, {""label"": ""십오억"", ""confidence"": 0.16541950404644012}, {""label"": ""제부"", ""confidence"": 0.07091166824102402}, {""label"": ""고조할아버지"", ""confidence"": 0.029682982712984085}, {""label"": ""달성"", ""confidence"": 0.028298214077949524}]",False
merge3,3,치료,치료,zoom1.10_hflip,trim_tail_0.4,7.233,10.865,3.632,42,매형,0.5718514323234558,4.2901817209894944e-08,2685,"[{""label"": ""매형"", ""confidence"": 0.5718514323234558}, {""label"": ""십오억"", ""confidence"": 0.16945020854473114}, {""label"": ""제부"", ""confidence"": 0.10415340214967728}, {""label"": ""이십오억"", ""confidence"": 0.01943563111126423}, {""label"": ""고조할아버지"", ""confidence"": 0.01655709184706211}]",False
merge3,3,치료,치료,zoom1.10_hflip,trim_both_0.4,7.633,10.865,3.232,37,매형,0.47254374623298645,4.6844458978512193e-08,2747,"[{""label"": ""매형"", ""confidence"": 0.47254374623298645}, {""label"": ""십오억"", ""confidence"": 0.2134590446949005}, {""label"": ""제부"", ""confidence"": 0.051530830562114716}, {""label"": ""이십오억"", ""confidence"": 0.0304513331502676}, {""label"": ""달성"", ""confidence"": 0.027621213346719742}]",False
merge3,3,치료,치료,zoom1.10_hflip,extend_head_0.2,7.033,11.233,4.2,48,매형,0.7042543292045593,3.7226026705639015e-08,2610,"[{""label"": ""매형"", ""confidence"": 0.7042543292045593}, {""label"": ""십오억"", ""confidence"": 0.09066702425479889}, {""label"": ""제부"", ""confidence"": 0.08933289349079132}, {""label"": ""고조할아버지"", ""confidence"": 0.02204793691635132}, {""label"": ""이십오억"", ""confidence"": 0.01252946350723505}]",False
merge3,3,치료,치료,zoom1.10_hflip,extend_tail_0.2,7.233,11.233,4.0,46,매형,0.6259556412696838,3.9532938700403975e-08,2644,"[{""label"": ""매형"", ""confidence"": 0.6259556412696838}, {""label"": ""제부"", ""confidence"": 0.12302123755216599}, {""label"": ""십오억"", ""confidence"": 0.11246293783187866}, {""label"": ""고조할아버지"", ""confidence"": 0.018347658216953278}, {""label"": ""이십오억"", ""confidence"": 0.013560233637690544}]",False
